product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",4.0,It increases memory,"Reviewed in the United States 🇺🇸 on December 5, 2022",Capacity: 64GB | Style: Memory Card Only,True,We gave a tablet to our Grandkids with the increased memory,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great for Steam deck,"Reviewed in the United States 🇺🇸 on January 10, 2023",Capacity: 1TB | Style: Memory Card Only,True,This is the card to get for steam deck. Especially if you want to download a higher speeds.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Good Product,"Reviewed in the United States 🇺🇸 on January 20, 2023",Capacity: 32GB | Style: Memory Card Only,True,Works excellent in my Samsung tablet to expand my memory.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,"Steam Deck upgrade, works great.","Reviewed in the United States on November 28, 2022",Capacity: 512GB | Style: Memory Card Only,True,I have a 512GB Steam Deck that I had a 256GB Sandisk but emulators ate it up so I doubled my space. Never had a Sandisk fail but I love the speed of the gold cards. Silver ones are fine but I made the switch to gold Sandisk SD cards a few cards ago and now I prefer them.,2 people found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Works perfectly with Steam Deck,"Reviewed in the United States on January 3, 2023",Capacity: 1TB | Style: Memory Card Only,True,"Bought it for my brand new Steam Deck. It worked perfectly fine. It is the fastest MicroSD card in the market, perfect for the Steam Deck.",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great Capacity with Fast Transfer Speeds,"Reviewed in the United States on December 17, 2022",Capacity: 256GB | Style: Memory Card Only,True,I ordered this while it was on sale and it was a bargain for the capacity and fast transfer speeds.  It worked great for me on my Stream Deck and it's fast with no transfer issues.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,great 4 great price,"Reviewed in the United States on January 18, 2023",Capacity: 128GB | Style: Memory Card Only,True,little tricky to install BUT these all are,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Does exactly as advertised,"Reviewed in the United States on December 19, 2022",Capacity: 512GB | Style: Memory Card Only,True,"While I don't use all of the extremely fast reas/write speed, I can confirm I didn't even notice the transfer was complete when moving 60GB+ worth of data to and from the SD Card. Would recommend!",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great storage device,"Reviewed in the United States on January 21, 2023",Capacity: 256GB | Style: Memory Card Only,True,Great storage device and versatility.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great price,"Reviewed in the United States on January 21, 2023",Capacity: 256GB | Style: Memory Card Only,True,Works as advertised.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",3.0,False advertising.,"Reviewed in the United States on March 4, 2023",Capacity: 128GB | Style: Memory Card Only,True,"Great bang for the buck, but always test your SD cards. Mine came up 119 GB instead of what was advertised. I won't return because it's not worth the hassle of returning something over a few GB, but I'm not satisfied and definitley will never order from this supplier again.",One person found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Legit,"Reviewed in the United States on January 20, 2023",Capacity: 512GB | Style: Memory Card Only,True,Works great for my Steamdeck,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,"Great speed, price, performance","Reviewed in the United States on January 14, 2023",Capacity: 128GB | Style: Memory Card Only,True,"Used for security cameras, good capacity and speed, make camera response better",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Easy to install,"Reviewed in the United States on January 9, 2023",Capacity: 128GB | Style: Memory Card Only,True,I used it in my security camera. I wanted a larger storage capacity.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,A,"Reviewed in the United States on January 23, 2023",Capacity: 256GB | Style: Memory Card Only,True,A,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Fast Card,"Reviewed in the United States on January 9, 2023",Capacity: 128GB | Style: Memory Card Only,True,"Not much to say. With huge TB cards now, these smaller ones are very affordable.",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,NA,"Reviewed in the United States on January 22, 2023",Capacity: 256GB | Style: Memory Card Only,True,Na,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Fit perfectly on Nintendo switch lite,"Reviewed in the United States on January 8, 2023",Capacity: 512GB | Style: Memory Card Only,True,My 6 years old son use in to Nintendo switch lite and work nice.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Original!!!,"Reviewed in the United States on January 18, 2023",Capacity: 512GB | Style: Memory Card Only,True,Tal y cual la descripción...... Perfecta!!,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,32 GB Mini SD Cards,"Reviewed in the United States on January 11, 2023",Capacity: 32GB | Style: Memory Card Only,True,Used to back up pictures and/or videos on my display picture frame.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Can't go wrong with SanDisk,"Reviewed in the United States on January 8, 2023",Capacity: 256GB | Style: Memory Card Only,True,I have been using SandDisk memory for a while now and I haven't had an issue yet.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Worked great,"Reviewed in the United States on January 12, 2023",Capacity: 128GB | Style: Memory Card Only,True,"No problems so far, great value for the price.",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Just what I needed,"Reviewed in the United States on December 27, 2022",Capacity: 64GB | Style: Memory Card Only,True,Just what I needed for my raspberry pi - been running pi-hole and personal DNS server since the day I got it with no issues.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Item as described,"Reviewed in the United States 🇺🇸 on January 17, 2023",Capacity: 1TB | Style: Memory Card Only,True,Lovey 1TB micro SD fast transfer rate.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,It worked in my dash cam.,"Reviewed in the United States 🇺🇸 on January 14, 2023",Capacity: 128GB | Style: Memory Card Only,True,It worked in my dash camera,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Storage is great,"Reviewed in the United States 🇺🇸 on January 5, 2023",Capacity: 128GB | Style: Memory Card Only,True,I use these like a file folder.  One hold's music another picture's etc.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Genuine SanDisk microSD Card,"Reviewed in the United States 🇺🇸 on July 22, 2022",Capacity: 1TB | Style: Memory Card Only,True,"Verified Serial Number with SanDisk support.Official SD Card Formatter sets 512kb cluster size. Full Format reported no errors.H2testw reports ""Only 976309 of 976312 MByte tested,"" as expected. ~30mbps write speed on USB2.0. ~110 write speed, ~130 read speed on USB3.0. Negative reviews based on slow speed are more than likely based on the microSD card's speed being bottlenecked by computer port, USB (e.g. A to C) adapter speed, or by card reader rather than there being any fault with the card itself.Card was impressively hot while during the test. But it cooled down soon after H2testw concluded its results, and card appeared undamaged. Read and write speeds afterward were unchanged.Tools used:USB2.0: Samsung OEM OTG USB-A to USB-C adapterUSB3.0: 4-in-1 Anker USB HubmicroSD Card Reader: Kingston MobileLite Plus USB 3.2 microSDHC/SDXC UHS-II Card Reader (MLPM)Port: Thunderbolt / USB 4 port",33 people found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great in my Steamdeck!,"Reviewed in the United States 🇺🇸 on November 2, 2022",Capacity: 1TB | Style: Memory Card Only,True,"I can't go into quoting data transfer speeds, because I don't know them.  What I do know is that I have this card slam full of games with 43gb of space left and I never have game issues.  Like long load times and stuff like that.  Could be a little cheaper IMO, but it is what it is.  I'll be saving for the 2TB one next.  The put this one into my Galaxy tab 8 ultra.",14 people found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Legit based on CrystalDiskMark,"Reviewed in the United States 🇺🇸 on November 14, 2022",Capacity: 512GB | Style: Memory Card Only,True,"Had a USB 3.0 cheap adapter. Got 90MB/s. Had to use a SanDisk reader to get these numbers.Now whether these numbers correlates to my use case or if the drive has some favoritism towards benchmarks is yet to be seen. Bought two Samsungs before this and even though their tool showed they were legit, the BW did not meet the advertised specs",6 people found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great for storing memories.,"Reviewed in the United States 🇺🇸 on January 9, 2023",Capacity: 128GB | Style: Memory Card Only,True,Easy to install. Lots of storage for a great price.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Added so much memory to my Steam Deck!,"Reviewed in the United States 🇺🇸 on December 1, 2022",Capacity: 512GB | Style: Memory Card Only,True,We bought this to add memory to our Steam Deck and its worked wonderfully! No slow in any of the function of the steam deck and now we can play much larger games on there! I highly recommend if you have a base model steam deck!,2 people found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great Sd,"Reviewed in the United States 🇺🇸 on January 12, 2023",Capacity: 512GB | Style: Memory Card Only,True,Used it workex great,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Good buy,"Reviewed in the United States 🇺🇸 on December 24, 2022",Capacity: 32GB | Style: Memory Card Only,True,Needed a microSD for our Garmin GPS.  This is an excellent choice.  Great price and the delivery were fast.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,plug and play,"Reviewed in the United States 🇺🇸 on December 28, 2022",Capacity: 1TB | Style: Memory Card Only,True,Easy to use i simply plugged it into my steam deck and firmatted and it booted up and worked incredible,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Lots of storage,"Reviewed in the United States 🇺🇸 on January 3, 2023",Capacity: 128GB | Style: Memory Card Only,True,"Liked the fast delivery, using it in a outdoor security camera.  Wonderful",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Good but didn’t get in time,"Reviewed in the United States 🇺🇸 on January 8, 2023",Capacity: 512GB | Style: Memory Card Only,True,Took longer then estimated to get item. It’s good though,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,The Best SD Card there is.,"Reviewed in the United States 🇺🇸 on January 10, 2023",Capacity: 256GB | Style: Memory Card Only,True,Fast recording and Super high quality product.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,SanDisk delivers,"Reviewed in the United States 🇺🇸 on December 6, 2022",Capacity: 1TB | Style: Memory Card Only,True,"1TB extended storage is awesome. I use this for additional drive space on my laptop. Can also use in a camera, or in any device where you won't need to worry about storage. Read/write speed is fast.",One person found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Works Perfectly.,"Reviewed in the United States 🇺🇸 on December 26, 2022",Capacity: 512GB | Style: Memory Card Only,True,"Easy installation, incredible speed. Flawless! Great for pictures and video! Couldn't be happier! Samsung S7 plus Tablet",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,reliable products,"Reviewed in the United States 🇺🇸 on January 5, 2023",Capacity: 256GB | Style: Memory Card Only,True,SanDisk is one of the few flash memory manufacturers I trust anymore.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,A good size card from a trusted brand,"Reviewed in the United States 🇺🇸 on December 2, 2022",Capacity: 256GB | Style: Memory Card Only,True,"I got this for use in my new GoPro 11 Mini and it works flawlessly as I expected it would. I've had many SanDisk memory cards over the years, and they have never let me down.",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,It's what it says,"Reviewed in the United States 🇺🇸 on December 3, 2022",Capacity: 32GB | Style: Memory Card Only,True,"Reliable and is it says. Unlike many off brands, you know you're getting about the memory it's promising, although know that it's always approximate with memory cards, even good brands, and that can't be helped.",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Never disappointed,"Reviewed in the United States 🇺🇸 on December 9, 2022",Capacity: 128GB | Style: Memory Card Only,True,I am a longtime SanDisk customer and have never been letdown.  They are an essential these days and do the job and that is why I continue to buy them.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Solid micro SD at the perfect price.,"Reviewed in the United States 🇺🇸 on December 8, 2022",Capacity: 128GB | Style: Memory Card Only,True,"I buy it to expand the capacity on my PS vita with and sd2vita adapter and has been loading my games quick and stable. Great price, excellent performance.",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Legit Micro SD,"Reviewed in the United States 🇺🇸 on November 4, 2022",Capacity: 1TB | Style: Memory Card Only,True,"Bought one to have for my steam deck, wasn't sure if it was real or fake but after I got it I placed it in and it's legit. Loads great and memory is good and haven't had any issues with it, been playing my old consoles on emulation with no loading performance issues. If I need another one later on I'll definitely buy from this seller SHAHAR again.",7 people found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",4.0,It was totally empty.,"Reviewed in the United States 🇺🇸 on October 11, 2022",Capacity: 256GB | Style: Memory Card Only,True,"There was nothing on this thing. IDK what 256GB's worth of stuff I was supposed to get, but it was all blank. No classified docs or anything.",One person found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Perfect for steam deck,"Reviewed in the United States 🇺🇸 on December 27, 2022",Capacity: 1TB | Style: Memory Card Only,True,When on sale this sd card is a definite need for steam deck owners,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Love it,"Reviewed in the United States 🇺🇸 on December 29, 2022",Capacity: 256GB | Style: Memory Card Only,True,Really great storage. got it on sale for a great price.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,A steal when on sale,"Reviewed in the United States 🇺🇸 on December 25, 2022",Capacity: 1TB | Style: Memory Card Only,True,I bought this on sale and it delivers on its specifications while in use in my Steamdeck.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Works perfectly,"Reviewed in the United States 🇺🇸 on December 7, 2022",Capacity: 512GB | Style: Memory Card Only,True,I prefer to use SD cards instead of USB drives as I think they handle cold/hot weather better. I’ve never had one of these specific cards fail.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,I got it on sale at a good price,"Reviewed in the United States 🇺🇸 on January 2, 2023",Capacity: 1TB | Style: Memory Card Only,True,The storage is great and holds a lot of games,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Very fast micro SD card,"Reviewed in the United States 🇺🇸 on December 29, 2022",Capacity: 256GB | Style: Memory Card Only,True,read and write about 90Mb/s enough for 4K video for drone or action cam.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Works well with steam deck.,"Reviewed in the United States 🇺🇸 on December 28, 2022",Capacity: 1TB | Style: Memory Card Only,True,Got it on sale and works well with my Steam Deck.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,expansion for Fire tablet,"Reviewed in the United States 🇺🇸 on December 31, 2022",Capacity: 128GB | Style: Memory Card Only,True,Provides plenty of storage for my grandchildren's games when they visit.,One person found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Excelente,"Reviewed in the United States 🇺🇸 on January 12, 2023",Capacity: 512GB | Style: Memory Card Only,True,Excelente!!!,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,The size required for my device,"Reviewed in the United States 🇺🇸 on January 4, 2023",Capacity: 64GB | Style: Memory Card Only,True,It's a memory card from a trusted maker,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Good Micro SD Card,"Reviewed in the United States 🇺🇸 on December 3, 2022",Capacity: 128GB | Style: Memory Card Only,True,"What can I say about an SD card? I always trust Sandisk brand cards and have never been disappointed, best price here on Amazon compared to local options.",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Very good brand,"Reviewed in the United States 🇺🇸 on January 5, 2023",Capacity: 128GB | Style: Memory Card Only,True,The item have excellent quality,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,The gold standard of storage,"Reviewed in the United States 🇺🇸 on November 25, 2022",Capacity: 512GB | Style: Memory Card Only,True,"I love these little SanDisk chips and they are in all of my fun devices, drone, GoPro, Insta360 and I have never lost a single video or photo in these.",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great product at a great price,"Reviewed in the United States 🇺🇸 on November 28, 2022",Capacity: 256GB | Style: Memory Card Only,True,Purchased this for a new tablet.  The price was great - much better than in the local stores.  Large storage capacity and works well in Samsung Tablet S8Plus.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Great upgrade for Pi's,"Reviewed in the United States 🇺🇸 on September 12, 2022",Capacity: 32GB | Style: Memory Card Only,True,I got this to add more storage to my Pi. Not only did it give me more space but this card is faster that the stock Pi card. On the old card the Pi would stop responding until I was done patching it. With this new card all services keep running and responding while patching and applications run faster too. Do yourself a favor and get one of these and ditch the stock SD card in your Pi for one of these.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Micro sd,"Reviewed in the United States 🇺🇸 on December 27, 2022",Capacity: 256GB | Style: Memory Card Only,True,The best sd card,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Kinda pricey but worth it.,"Reviewed in the United States 🇺🇸 on November 30, 2022",Capacity: 1TB | Style: Memory Card Only,True,Perfect for Steam Deck and fast. Definitely not a knock off. I'm always worried about knock off SD cards on Amazon but this is definitely a legit one.,One person found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Get more for your storage,"Reviewed in the United States 🇺🇸 on January 6, 2023",Capacity: 1TB | Style: Memory Card Only,True,4k storage,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Perfect and quick delivery.,"Reviewed in the United States 🇺🇸 on December 28, 2022",Capacity: 256GB | Style: Memory Card Only,True,Just what I ordered with quick delivery thanks.,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Exactly as advertised.,"Reviewed in the United States 🇺🇸 on November 6, 2022",Capacity: 1TB | Style: Memory Card Only,True,Made sure to test the SD card to ensure that it was indeed 1tb. Glad to know that this seller is one that I can trust not to sell me a fake card. Bought it for my Steam Deck and is working as intended.,3 people found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Good quality card,"Reviewed in the United States 🇺🇸 on December 24, 2022",Capacity: 128GB | Style: Memory Card Only,True,Nothing bad to say. SanDisk makes good reliable products,
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Turned my Chromebook to a memory bank,"Reviewed in the United States 🇺🇸 on November 19, 2022",Capacity: 256GB | Style: Memory Card Only,True,"At 256gb and a reasonable price, this made my chromebook's storage beyond what I need. As a voice over artist and audio engineer, i can now efficiently manage my chromebook's storage capacity",
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Purchased during early access,"Reviewed in the United States 🇺🇸 on October 17, 2022",Capacity: 256GB | Style: Memory Card Only,True,Works for me. I'm no tech wizard but the transfer from internal to the card for 7000 photos took only a few minutes. Seemed quick to me and I have no lag when searching or opening files. I had around 50 Gb of video to transfer and now I have plenty of room for work and motherhood on my device.,2 people found this helpful
"SanDisk 256GB Extreme microSDXC UHS-I Memory Card with Adapter - Up to 190MB/s, C10, U3, V30, 4K, 5K, A2, Micro SD Card - SDSQXAV-256G-GN6MA",5.0,Product shipped right on schedule. Was easy to install…works great. Great value for the money.,"Reviewed in the United States 🇺🇸 on December 30, 2022",Capacity: 64GB | Style: Memory Card Only,True,Great value for the money,
