product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Durability,"Reviewed in the United States 🇺🇸 on July 5, 2022",Color: Black | Option: Without Kindle Unlimited,True,I'm disappointed.  I did not realize that the product I bought was refurbished.  My fault as I didn't read it carefully.  That included the charger.  I will keep it and hope that it works out as I use it every day.  I can't rate it as I just received it.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Awkward,"Reviewed in the United States 🇺🇸 on June 12, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I have always loved my Kindles for their convenience and ease of use.  I like the size and battery life of this Kindle as it makes it easier to read.  However, it is heavy and the power button is in tiny and in a very awkward spot.  I would not buy again but would return to an earlier model if available.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Wow,"Reviewed in the United States 🇺🇸 on December 5, 2021",Color: Black | Option: Without Kindle Unlimited,True,"This thing deserves an Oscar for the auto light functions. It's usb c : ) The anti glare glass is amazing. The ergonomics are amazing, so easy to handle. The clarity of the print is omg. The Screen saver is ten minutes, no adjustments for that. No adds and the screen saver can be the book cover, way cool. I've been running at max bright for about an hour now, about 7% battery loss. Works with polarized glasses. The menu system is a cake walk.",4 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,"Replacement Policy, Good Luck","Reviewed in the United States 🇺🇸 on February 18, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I already waited a few months to get my kindle. I loved it.. until after 60 days of use the screen froze Despite all the trouble shooting customer service had me try, it still does not work. I have a case/screen protector on it. They would usually replace item which I would’ve been very happy with, but they have none available. So I will be refunded (full amount except tax, for some reason) and then I have to order a new one and wait another 7-9 weeks for another one to arrive.Customer service rep was awesome, but it seems fishy I have to pay tax twice. And wait another few months.",5 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,So glad I dud!,"Reviewed in the United States 🇺🇸 on March 28, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Love it! My first Kindle was at least 10 years old and still running great. However, after reading about the improvements on the Signature, I decided to upgrade. So glad I did! Love being able to see the book title each time I open my Kindle.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Awesome!,"Reviewed in the United States 🇺🇸 on May 23, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Wanted to get back into reading, and this kindle (I had the first ever edition when it came out) paperwhite is perfect. No scratches/dents, and packaged pretty nicely. Fast delivery, too!",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Easy yo read on the beach or in bed.,"Reviewed in the United States 🇺🇸 on March 4, 2022",Color: Black | Option: Without Kindle Unlimited,True,Like my paperwhite.  Have read it on the beach and in bed.  So many settings to adjust to your comfort level.  This Kindle is set up a little different than my old Kindle as far as my library and such but I am sure I'll get used to it.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Early review- worth the upgrade!,"Reviewed in the United States 🇺🇸 on October 29, 2021",Color: Black | Option: Without Kindle Unlimited,True,"Very early read here (pun intended), but initial impressions are all very positive.  I have owned nearly every generation of Kindle to date, and this is definitely the best so far:- the larger screen/ flush bezel looks great, and should definitely help prevent dust etc from collecting- USB-C and wireless charging are huge upgrades in usability / interoperability- touch screen is incredibly responsive and fast- love the options to control both brightness and warmth. The warmth really does make it feel even more like a physical book.  The scheduling feature is great",91 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Love it!,"Reviewed in the United States 🇺🇸 on August 20, 2022",Color: Black | Option: Without Kindle Unlimited,True,Love these kindles!,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,It died,"Reviewed in the United States 🇺🇸 on May 30, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I used my new Kindle for a few days when it started acting up. I couldn’t turn pages, download or open new purchases. I then decided to do a restart and it didn’t work. It is stuck on the Kindle start page. I have sent it back for repair. I’m really happy with the iPhone Kindle app. It’s great and I don’t miss my ereader at all.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,Page turning is terrible!! Hard to hold!!,"Reviewed in the United States 🇺🇸 on April 1, 2023",Color: Black | Option: Without Kindle Unlimited,True,It is difficult to hold the device. It is slippery and very lightweight. If you touch the screen at all it turns the page.Page turning is tricky. It is easy to get your finger close to the screen and the page turns. Usually the wrong way!!!!! And then getting it back is frustrating. As of today it is turning the page without me touching it at all. I have had the thing 5 weeks and it is crap!!! And of course I cannot return it!Don’t waste your money!!,One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I love this new reader.,"Reviewed in the United States 🇺🇸 on April 9, 2022",Color: Black | Option: Without Kindle Unlimited,True,"What's not to love...?  Fantastic battery life, dynamite screen. I've been using this reader constantly since getting it and it has performed flawlessly. I particularly appreciate the ability to adjust the color and contrast of the screen to accommodate ambient lighting.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,My KINDLE like Everyone We Have had is the best.,"Reviewed in the United States 🇺🇸 on December 14, 2021",Color: Black | Option: Without Kindle Unlimited,True,"I like that I can carry all my/our books to read on vacation or business travel. I love that I am alerted when I have already purchased a book or whatever. I really like that Signature Kindle is waterproof now. I really like this KINDLE better than the Oasis - word I didn’t ever think I wld say :)) I recommend Kindle, whichever one ur looking at…it’s a perfect gift for urself or some1 else.",3 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Skips pages,"Reviewed in the United States 🇺🇸 on March 12, 2022",Color: Black | Option: Without Kindle Unlimited,True,I love it except that it does skip pages sometimes. I read novels,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,no charger with package,"Reviewed in the United States 🇺🇸 on June 22, 2022",Color: Black | Option: Without Kindle Unlimited,True,I did not receive the wireless charging with my kindle which was part of the package I ordered.  Please send the charger to me.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,"Except for reading in bright light, it's a step down...","Reviewed in the United States 🇺🇸 on January 11, 2022",Color: Black | Option: Without Kindle Unlimited,True,"The navigation abilities are horrendous.  No page swiping or navigation aides...I feel like I stepped back to pre-Win98.  The light levels are WAY too low if you let it automate them.  Still has the same problems with not being able to find books you've purchased.  It ""hides"" all of them except the ones you've currently got open or downloaded.  Perusing your purchased books is difficult because the icons are too small and they group them in a way that's not intuitive.  My Kindle fire is better, even though it has much of the same problems.  It has speakers, and can accept dowloading apps...PW can't.  I'm probably going to return this and pay the extra for an Oasis.",2 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",4.0,Better but….,"Reviewed in the United States 🇺🇸 on December 3, 2021",Color: Black | Option: Without Kindle Unlimited,True,Faster screen response than previous versions. Wider screen is better. I haven’t experienced the page skipping yet. Wireless charging only works without the case.Didn’t get the 4 months free Kindle Unlimited for this purchase 😩. Not Happy!!!,3 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,horrible horrible horrible,"Reviewed in the United States 🇺🇸 on March 26, 2023",Color: Agave Green | Option: Without Kindle Unlimited,True,battery life was only one day of use! extreme ghosting of previous page! any moisture on the screen causes lots unwanted actions defeating the point of it being waterproof. horrible power button placement. light variability sucks below 50% is basically off and it doesn't get nearly bright enough but yet still hurts the eyes due to led placement. leds are side mounted leading to lots of glare. the leds not shining top down. amazon should be selling their top line e-ink kindle for $40. these just not worth it! stick with books!,One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,I love it but it's imperfect,"Reviewed in the United States 🇺🇸 on July 19, 2022",Color: Black | Option: Without Kindle Unlimited,True,Sometimes Paperwhite crashes so I have to restart. I use it to read manga and the Paperwhite will sometimes freeze on certain pages and stop being able to flip. It can be frustrating to use in that regard.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",2.0,A BIG DISSAPPOINTMENT,"Reviewed in the United States 🇺🇸 on September 22, 2022",Color: Black | Option: Without Kindle Unlimited,True,I have bought three of these.  Two as gifts and one for myself.  I have owned kindles since they first came out.  This one is a big disappointment.  The screen jumps around if you just move a finger slightly.  And just now I tried to download a book I bought today and it is in the queue but I cannot find a way to download it.  Even though there is a place that says download.  Nothing happens.  Last book no problem this time no luck.  It is things like these that make me realize that as they bring out new models they work less well.  I may go back to my last kindle.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Not enough room on edges to hold one handed.,"Reviewed in the United States 🇺🇸 on June 20, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Too touchy around the edge and the bezel is smaller than a finger so I cannot hold it one handed. I’m constantly flipping pages unintentionally. I thought I would adjust, but haven’t and wish I had returned it during the return window. Don’t buy if you aren’t going to put a case on it.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,"I love the new, I miss the old screen (easier to read)","Reviewed in the United States on April 7, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I love my new improved Kindle and I will never fill up the 32 GB, only complaint and its not that big of deal is the new screen material reflects over head lights where as the old screen type did not.",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I love everything about it.,"Reviewed in the United States on August 25, 2022",Color: Black | Option: Without Kindle Unlimited,True,Great product,One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Best one yet,"Reviewed in the United States on October 30, 2021",Color: Black | Option: Without Kindle Unlimited,True,"Bigger screen, highly sensitive touch that’s instant, quick charging on the ISB C, and the wonderful programmable warm light all make this a perfect reading experience. Very easy to set up especially if it isn’t your first Kindle. I’m a long time Kindle user and this upgrade is worth it to me. No ads. Kindle Unlimited. Cover fits nicely as always. Still waiting for the wireless charger to arrive which is a long ways out from the device itself. But I love this Signature edition.",3 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Love it!,"Reviewed in the United States on February 27, 2022",Color: Black | Option: Without Kindle Unlimited,True,This is my first kindle. I love it. The battery lasts for months. It is easy to read on and lightweight and portable. I like that you can read the screen in sunlight and that it is waterproof so I can sit by the pool and read.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,"Love, Love, Love","Reviewed in the United States on April 18, 2022",Color: Black | Option: Without Kindle Unlimited,True,This is a perfect kindle signature edition.  Everything I could ask for and MORE.  Also received the light cork cover today and it a perfect accessory to my paper white signature edition.  Highly recommend both.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,LIKED MY OLDER MODEL BETTER,"Reviewed in the United States on August 26, 2022",Color: Black | Option: Without Kindle Unlimited,True,My new Paperwhite Kindle is not as nice as my old one because1. Cannot adjust the font2. I prefer the home button on the older model.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,"Hummm, meh","Reviewed in the United States on September 28, 2022",Color: Black | Option: Without Kindle Unlimited,True,So much hype. Not sure it’s worth the price point.  Hope I use it more,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I read more now. Sometimes a little too much.,"Reviewed in the United States on December 3, 2021",Color: Black | Option: Without Kindle Unlimited,True,I actually thought I wouldn't use it more than I used to use the Kindle app on my phone but I've read so much more since receiving this. The only thing for me that might dock points off is that it's not colored and I sometimes liked the green background that the Kindle app can do. It's not that big of a deal though since I would more often use the white or black background anyway.,One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Kindle Paperwhite Signature Edition — great device!,"Reviewed in the United States on January 30, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I upgraded to the Kindle Paperwhite Signature Edition (2021) from the Kindle Paperwhite (2018), and the upgrade was worth every penny. Not only does the larger screen and auto adjustable warm light make it much easier on the eyes, but I also love the 32gb of storage that can hold many more books. Thank you, Amazon! 🤩",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Almost perfect,"Reviewed in the United States on April 20, 2022",Color: Black | Option: Without Kindle Unlimited,True,I mostly love it.  But every night I like to read in bed with the lights out. I use the dark theme so I don’t wake up my husband and for some odd reason every few pages the kindle flashes super bright when I turn the page.  It’s blinding because my eyes are adjusted to the dark.  I hate it.  Hurts my eyes.  So if that could be fixed it would be perfect!,One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,I really like it,"Reviewed in the United States on June 28, 2022",Color: Black | Option: Without Kindle Unlimited,True,I really like the product.every now and then I update and power back on.Very happy with my kindle.!,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,"Badly needed update, check!","Reviewed in the United States on June 20, 2022",Color: Black | Option: Without Kindle Unlimited,True,"This new electronic book has me in tears, of joy that is!  Easy to use, comfortable to hold, better light options.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",2.0,Misplaced power button,"Reviewed in the United States on January 5, 2023",Color: Black | Option: Without Kindle Unlimited,True,"As much as I love the convenience of the Paperwhite, Amazon got the power button wrong. It’s on the bottom of it, which cause it to shut off when set upright. So while on a treadmill or stationary bike, for example, it shuts down. I’m going to return it.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,Stopped working within a few weeks,"Reviewed in the United States on January 9, 2022",Color: Black | Option: Without Kindle Unlimited,True,"The Kindle Signature is my 7th Kindle.  I bought it and the charging stand as soon as they came out because my last Kindle was dying.  I waited over a month to receive them.First, the Kindle was no where near as smooth working as my others have been -- always trying to ""update my Kindle experience"" and making mewait before it connected to the store or even show the main screen when I opened the cover.The charging stand is superfluous as it turns out -- it only works as a charger for this particular Kindle -- no others -- and will not wirelessly charge any other equipment at all -- and the Kindle itself charges on a regular USBc cord.Then my brand new Kindle died.  About a month into owning it -- it died.  I waited several week to get a replacement as, I guess, a big demand for these over the holidays.  I received the replacement today and tried to charge it using the Charging stand and found out that that no longer worked either!Amazon will send out a replacement of that in about a month.  -- another wait for this ""signature"" equipment.  I have a feeling that they will want to take the name ""Signature"" off of this model and charging stand because it is sure ruining my love of my Kindle experience.Summary:  In my opinion, stay away from this charging stand -- it is completely superfluous and clutters up table tops.  The ""Signature"" Kindle?  No, just no.  Buy a regular Kindle 10th edition -- surely that works better than this mess.Wishing you good reading and a different experience than I just had over the past two months.",11 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,The new software is a step backward and needs a fix,"Reviewed in the United States on June 8, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Despite the impressive memory in this new kindle the current software only allows 21 items to be on the Home Screen. So you can only have 21 books or newspaper issues on the device.Prior software versions allowed more on device storage.Pick these 21 things carefully because the only way to remove them is by adding a new one that bumps off the oldest. “Remove download” previously removed a book or issue from the device but now it only eliminates the text. The cover image remains.I read a daily newspaper on my kindle and could previously remove issues after reading them. Now my Home Screen  fills up with read back issues and all the books get bumped back to the cloud.After 21 days there are no books on my kindle.I can find them again in the cloud but it is a bother and they are then just queued up to be bumped off again.I got this paperwhite 11th gen because my 7th gen got this software update and became a pain…prior software allowed more books on the device…I could schedule future reads and they would be waiting…I could remove completed books or issues. Customer service suggested I purchase a new device as a fix but they were mistaken.Many service calls about this issue were tedious and unhelpful.The current software on the phone app is much more functional. Books and issues can be shuffled around easily. “Remove from home” is an option.But I like the reading experience on the kindle better.Please, Amazon, issue a software update to restore the lost functionality.",22 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",2.0,Beware,"Reviewed in the United States on May 31, 2022",Color: Black | Option: Without Kindle Unlimited,True,I purchased a new kindle and received it in March of 2022.  Around 60 days later it locked up/froze and could not be fixed so they agreed to send me another one.  I received a refurbished unit (3 days later than expected) that had multiple fingerprints on the screen…clearly a used unit.  I called customer service and they said I agreed to receive a refurbished unit in the fine print.  I hardly think this is acceptable for a unit that was only 60 days old.I would also like to add that I do not like the formatting of the library and some of the other features as much as my old kindle.  Battery life has been less than I expected…seems less than my other kindle even when in airplane mode. I do love how easy it is to switch to black background with white print to make reading at night less disturbing for a spouse trying to sleep in the same bed!,2 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Nice little reader,"Reviewed in the United States on July 22, 2022",Color: Black | Option: Without Kindle Unlimited,True,Happy with this kindle. Easy on the eyes.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,My Kindle Has Never Worked As Intended,"Reviewed in the United States on March 29, 2022",Color: Black | Option: Without Kindle Unlimited,True,An Amazon employee was to call me on 3/14/22 regarding replacement of my defective Kindle Signature. My Kindle was checked and determined to be defective and a replacement would be sent but at the time they were out of stock. I have yet to be contacted nor have I received a replacement. What is the status of this order?As a folliwup to my review I was finally able to talk with an Amazon (Kindle) representative and a new Kindle was sent. Hard to believe but true the replacement Kindle corrects SOME of the defects of Kindle #1 but one. When turning a page back you could end up anywhere including far forward and have to search for the correct page.. I would be interested in knowing if anyone else has this problem4/25/22 my second Kindle no longer works. It functioned for almost 4 weeks with ONE major flaw….it would not go back flawlessly; when you tried to go back A page it would either go back several pages and then go forward. Then it would be up to the reader to try to find where they were originally.7/22/22  I AM AT A LOSS TO UNDERSTAND SO MANY FAVORABLE REVIEWS OF THE 11th GENERATION KINDLE. MY THIRD ONE DID EXACTLY THE SAME THINGS AS THE FIRST AND SECOND ONE; WOULD NOT GO BACK ONE PAGE BUT WENT BACK TO RANDOM PAGES REQUIRING SEARCHING FOR THE LAST PAGE READ.  VERY RARELY DID THE KINDLE RESPOND CORRECTLY.  IT HAS NOT RESPONDED CONSISTENTLY SINCE I RECEIVED IT. NOW THE SCREEN IS FROZEN. I HAVE HAD TWO PREVIOUS KINDLES WITH NO PROBLEMS WHATSOEVER.I REQUEST A RETURN AUTHORIZATION AND A REPLACEMENT,11 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,Most user UNFRIENDLY device ever!,"Reviewed in the United States on February 22, 2023",Color: Black | Option: Without Kindle Unlimited,True,"Where do I start? In the Paperwhite Signature Edition 11th Generation, You got rid of text to speech and claim that accessibility has something like that but the device needs Bluetooth speakers or air buds. Fine. Once you set those up, there is no control over the book choices. The book is so difficult to maneuver around that the frustration is completely overwhelming. Whoever designed this feature should be fired just for being stupid! If it isn’t broke then don’t fix it! The older versions were very user friendly and your new versions do not work. The format and display are also not easy to deal with.  Worst decision to buy this version and I was OVERLY generous when I gave this 1 star because it deserves a ZERO star! I hate my kindle!!!",2 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Don't like the power button.,"Reviewed in the United States on August 10, 2022",Color: Black | Option: Without Kindle Unlimited,True,Wanted to like this reader so much. I have vision problems. So I thought this might be the answer. The power button stuck and too easy to hit off.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Disappointed,"Reviewed in the United States on July 15, 2022",Color: Black | Option: Without Kindle Unlimited,True,My last paper white could go to the beach all day.  The new one seems to overheat after 2-3 hours and the touchscreen gets very unstable.  Not nearly as good as the last one.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Much easier to hold than my old kindle,"Reviewed in the United States on June 2, 2022",,True,"This paperwhite holds many, many books and holds a charge for a long time. Can adjust to best lighting for reading preferences.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",2.0,Want to like it coming from Voyage,"Reviewed in the United States on December 5, 2022",Color: Black | Option: Without Kindle Unlimited,True,"The battery, screen, readability is all fine but this feels like a step down from the KindleVoyage. The device feels cheap and its too big to feel good in one hand. Also, the power button location is really bad. I wish they would just bring back the Voyage. I bought it during the blackfriday sales but still felt slightly expensive compared to whats in the box",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,Not what I was expecting,"Reviewed in the United States on April 3, 2023",Color: Black | Option: Without Kindle Unlimited,True,"Unfortunately I have to return. I can’t read and listen to a book at the same time, a function I need (cochlear implant training, I need to be able to read and listen at the same time). I also can’t set a sleep timer which I use every night on the kindle app. I was hoping to not have to use my phone (kindle app) but that’s the only way both of those two features are available. Bummer!",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,Kindle has become a scam,"Reviewed in the United States on April 1, 2023",Color: Black | Option: Without Kindle Unlimited,True,"Kindle seems to come loaded with free offers. If you don't read carefully you will be forced into memberships such as audible. That costs $14.95 per month! It was a hell of a bad surprise when i saw that unwanted charge on my credit card.Also, now i might also be enrolled into the kindle unlimited membership that i don't want either but to add insult to injury, I can't check and manage that membership on the app.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,"WTF?! Slow, glitchy, cheap ...","Reviewed in the United States on December 22, 2022",Color: Black | Option: Without Kindle Unlimited,True,"I just opened this thing, started personalizing it, and everything is sooo slow and glitchy -- I called Amazon, and their rep said, ""It's defective, it's not supposed to be that slow!"" but from what I'm reading online, this might be how damn slow it is! WTF? Really? This is the standard? Well, I'm gonna replace this and give them the benefit of doubt, see if the replacement is the same deal. Will update! So far, it's very disappointing!UPDATE:  So I got the replacement, and it looks like this thing IS ACTUALLY VERY SLOW AND GLITCHY, so I am returning this thing ASAP, because it's way too expensive for its quality. I am, however, considering getting the base Kindle model because my goal has been to increase my reading volume, but I'm gonna sit on this dilemma for a few more weeks to see if it's worth it.I am also considering simply reading on my iPad through the Kindle app, which feels more pleasant because the iPad is more more superior in terms of GUI.",2 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,Perfect Kindle?,"Reviewed in the United States on February 9, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Screen and device size is perfect, a little bigger than 4th Generation paperwhite. Yellow tint helps to find best screen color temperature and ambient light sensor really helps with auto brightness, two features I love on my Oasis are now in paperwhite. And of course finally USB-C! Absolutely awsome device.",
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,"Worst kindle yet, unreliable, slow, crashes and freezes daily","Reviewed in the United States on August 13, 2022",Color: Black | Option: Without Kindle Unlimited,True,"Congratulation Amazon....you have taken what I once though of as one of the greatest inventions of all time, and with each iteration have made it a worse experience. This kindle is the worst yet. It is slow. It crashes. I can't download or purchase more than one book without the next attempt showing ""Application Error"" or ""An error occurred please try again"". Every single day. Multiple times a day I see these errors...or it just locks up completely, refusing to turn a page until I reboot it. I just LOVE rebooting a device I paid hundreds of dollars for multiple times each day. it really makes for such an AWESOME user experience. This is the last kindle I will own. I'm done. If I want an unpleasant klunky reading experience I can read on my iPad without spendings hundreds of additional dollars for a purpose built device that is junk without any kind of decent quality assurance process for the interface. That's completely ignoring the fact that you KEEP CHANGING THE UI and each it is more cumbersome and MORE annoying to use. Who had the stupid idea to show book covers instead of text for the titles? Half the time the title is impossible to read on a black and white e-ink representation of a color book cover. Pure stupidity. I'm utterly boggled that any development and user experience team could have created such a boondoggle.",16 people found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,"This best e-reader, than all, i have before.","Reviewed in the United States on January 22, 2022",Color: Black | Option: Without Kindle Unlimited,True,"My first kindle.This best e-reader, than all, i have before (pocket book 360+, sony prs- T3, flex one, bookeen muse frontlight).Sync across phone and kindle is work less smooth, than i hoped. Cover color liked this, reminded me about my liked librarian - Twilight Sparkle (she is second, after my mother).",One person found this helpful
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",3.0,Like,"Reviewed in the United States on October 6, 2022",Color: Black | Option: Without Kindle Unlimited,True,Like,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",5.0,My 4th Kindle,"Reviewed in the United States 🇺🇸 on July 11, 2022",Color: Black | Option: Without Kindle Unlimited,True,I love the larger screen.  Still very lite.,
"Kindle Paperwhite Signature Edition (32 GB) – With a 6.8"" display, wireless charging, and auto-adjusting front light – Without Lockscreen Ads – Black",1.0,Will not responmd to my taps,"Reviewed in the United States 🇺🇸 on March 28, 2023",,True,"It will freeze and will not respond to my taps to turn the page. Also will randomly switch the font to a 1 and have to close it and open it again several times to have it respond to my updating font size.  HELP,, I cannot find the tech support number to see if they can help me.  I have reset it many, many times but it didn't help.It has taken thew pleasure out of reading.",One person found this helpful
