product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo Switch Lite - Turquoise,5.0,So fun,"Reviewed in the United States 🇺🇸 on February 1, 2020",Color: Turquoise | Style: Lite Console,True,Perfect,
Nintendo Switch Lite - Turquoise,5.0,On time,"Reviewed in the United States on January 12, 2020",Color: Turquoise | Style: Lite Console,True,Great,
Nintendo Switch Lite - Turquoise,5.0,Excelente,"Reviewed in the United States on November 21, 2019",Color: Turquoise | Style: Lite Console,True,Excelente producto,
Nintendo Switch Lite - Turquoise,5.0,Ye,"Reviewed in the United States on February 1, 2020",Color: Turquoise | Style: Lite Console,True,Ye,
Nintendo Switch Lite - Turquoise,5.0,Nintendo switch lite,"Reviewed in the United States on December 11, 2019",Color: Turquoise | Style: Lite Console,True,Perfect gift,
Nintendo Switch Lite - Turquoise,4.0,N/A,"Reviewed in the United States on December 15, 2019",Color: Turquoise | Style: Lite Console,True,N/A,
Nintendo Switch Lite - Turquoise,5.0,Amazing color!,"Reviewed in the United States on January 12, 2020",Color: Turquoise | Style: Lite Console,True,Awesome!,
Nintendo Switch Lite - Turquoise,5.0,Best1ever,"Reviewed in the United States on January 4, 2020",Color: Turquoise | Style: Lite Console,True,Best1ever,
Nintendo Switch Lite - Turquoise,5.0,Switch Lite,"Reviewed in the United States on November 6, 2019",Color: Turquoise | Style: Lite Console,True,Works great!!,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,Great,"Reviewed in the United States on January 4, 2020",Color: Turquoise | Style: Lite Console,True,Grear,
Nintendo Switch Lite - Turquoise,5.0,Great,"Reviewed in the United States on October 12, 2019",Color: Turquoise | Style: Lite Console,True,Good thing,One person found this helpful
Nintendo Switch Lite - Turquoise,3.0,Defective,"Reviewed in the United States on December 13, 2019",Color: Turquoise | Style: Lite Console,True,Super fun and portable but the left stick is dying 2 days into use... Nintendo will fix it for free but I'm tempted to just return it until a V2 arrives.,
Nintendo Switch Lite - Turquoise,1.0,False advertising,"Reviewed in the United States on December 18, 2022",Color: Turquoise | Style: Lite Console,True,"This item came used when being sold as new. Came in a ziploc baggie with charging cord in a generic white box. No paperwork, no Nintendo box. Big disappointment for my sons Christmas gift.",
Nintendo Switch Lite - Turquoise,5.0,Great,"Reviewed in the United States on December 28, 2019",Color: Turquoise | Style: Lite Console,True,Great,
Nintendo Switch Lite - Turquoise,5.0,Excellent product!,"Reviewed in the United States on October 1, 2019",Color: Turquoise | Style: Lite Console,True,Great quality,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,Great product,"Reviewed in the United States on March 30, 2023",Color: Coral | Style: Lite Console,False,My daughter loves her switch,
Nintendo Switch Lite - Turquoise,5.0,Fast shipping,"Reviewed in the United States on October 1, 2019",Color: Turquoise | Style: Lite Console,True,Great game,One person found this helpful
Nintendo Switch Lite - Turquoise,5.0,Gift,"Reviewed in the United States on January 10, 2020",Color: Turquoise | Style: Lite Console,True,Gift,
Nintendo Switch Lite - Turquoise,2.0,Great when it works,"Reviewed in the United States on April 13, 2020",Color: Turquoise | Style: Lite Console,True,"My son received this as a Christmas present and in less than 4 months we have had to reset it 4-5 times and now it will not take a charge at all.  Nintendo said it needs to be sent in for repairs, however, the repair centers are closed.  Very frustrating that electronics do not even last 6 months...",
Nintendo Switch Lite - Turquoise,5.0,Portable gaming goodness,"Reviewed in the United States on December 11, 2019",Color: Turquoise | Style: Lite Console,True,Good,
Nintendo Switch Lite - Turquoise,5.0,Nice little system,"Reviewed in the United States on December 12, 2019",Color: Turquoise | Style: Lite Console,True,Nice,
Nintendo Switch Lite - Turquoise,5.0,Great,"Reviewed in the United States on December 12, 2019",Color: Turquoise | Style: Lite Console,True,Present,
Nintendo Switch Lite - Turquoise,1.0,The instructions came in Chinese and the language setting was Chinese.,"Reviewed in the United States on January 1, 2023",Color: Coral | Style: Lite Console,True,The instructions came in Chinese and the product language setting was in Chinese. I was approved for the return. I sent the item back and im still  awaiting my refund.,
Nintendo Switch Lite - Turquoise,1.0,Horrible to prevent from stealing,"Reviewed in the United States on February 19, 2023",Color: Coral | Style: Lite Console,True,Very easy for the console to get stolen from you that happend to me,
Nintendo Switch Lite - Turquoise,5.0,Nice,"Reviewed in the United States on November 1, 2019",Color: Turquoise | Style: Lite Console,True,Nice,One person found this helpful
Nintendo Switch Lite - Turquoise,3.0,The fresh colors,"Reviewed in the United States on February 19, 2021",Color: Turquoise | Style: Lite Console,True,I like the color and it's smooth,
Nintendo Switch Lite - Turquoise,5.0,Amazing,"Reviewed in the United States on November 1, 2019",Color: Turquoise | Style: Lite Console,True,Amazing,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,"No me gusto, a las semana se apago y ni más","Reviewed in the United States on January 29, 2023",Color: Blue | Style: Lite Console,True,"No me gusto porque, se apago y majas volvió a prender a tan solo una semana de compradoUn dinero perdido",
Nintendo Switch Lite - Turquoise,5.0,Present,"Reviewed in the United States on October 20, 2019",Color: Turquoise | Style: Lite Console,True,Present,One person found this helpful
Nintendo Switch Lite - Turquoise,2.0,NO GAMES INCLUDED!~,"Reviewed in the United States on December 29, 2019",Color: Turquoise | Style: Lite Console,True,Just a heads up.  For $200.00 I expected at least 1 game on this device. Boy was very disappointed that I had to had to join NINTENDO & he left before we could figure out the complex process of Joining Nintendo.  One game featured was $70.00  So 5 games approx $350.00!!!  LOL  what a rip off,One person found this helpful
Nintendo Switch Lite - Turquoise,3.0,Damaged box,"Reviewed in the United States on May 10, 2020",Color: Coral | Style: Lite Console,True,Giving 3 stars only cause the box was severely damaged. So far no issues with the console itself,
Nintendo Switch Lite - Turquoise,3.0,Joy con drift,"Reviewed in the United States on October 29, 2019",Color: Turquoise | Style: Lite Console,True,"The console is fun and good to play on, but I already have joy con drift and I have only had it a few days.",One person found this helpful
Nintendo Switch Lite - Turquoise,2.0,Over all very disappointed :(,"Reviewed in the United States on July 23, 2020",Color: Coral | Style: Lite Console,True,"I was so disappointed, this was for someone who has been on isolation since January 6-9th. It came box very worn, okay it’s a box. The switch screen is a mess. It did say approximately 1” starch. We see no scratches on it!  Over all very disappointed :(",One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Product came broken and previously used,"Reviewed in the United States on November 16, 2022",Color: Turquoise | Style: Lite Console,True,Game card slot was broken off and there were visible scratches and some type of food stuck on it. Also smelled of cigarettes. Returning for another one hopefully this one will be okay.,One person found this helpful
Nintendo Switch Lite - Turquoise,3.0,used box,"Reviewed in the United States on April 28, 2020",Color: Turquoise | Style: Lite Console,True,"The box was so used, I bought new why did the box look so damaged and old",
Nintendo Switch Lite - Turquoise,1.0,Arrived previously used!!!,"Reviewed in the United States on July 6, 2021",Color: Turquoise | Style: Lite Console,True,"Had to return. Product was listed as new but when my daughter opened it on her birthday 😡 The screen was not working, if you held a flashlight to it you could see it already had two profiles logged in, which means it was used. Outrageous. She cried when she opened it because she was so excited, and then cried again when we had to return it and wait for a refund to buy one that wasn’t used. Disgusted.",
Nintendo Switch Lite - Turquoise,1.0,200$ paperweight,"Reviewed in the United States on January 7, 2021",Color: Turquoise | Style: Lite Console,True,This was a ripoff I was so excited when I got it has I have been wanting to get a switch for years yet within mere minutes after I had got it an was setting it up it stopped working an just started flashing the Nintendo logo nothing else works I'm going to it leave charging but if nothing changes by tomorrow  I will be returning this an expecting my money back as I bought this new be for 200$ I am never buying forum this seller again.,
Nintendo Switch Lite - Turquoise,1.0,Defective product,"Reviewed in the United States on July 16, 2022",Color: Blue | Style: Lite Console,True,Wish i could have given this zero starScreen is blank it doesnt come on it just stays blankDo not buy this productAmazon did not even want to replace or refund especially if you go through a freight forwardersSo DONT WASTE YOUR MONEY!!!,
Nintendo Switch Lite - Turquoise,3.0,Was it worth it?,"Reviewed in the United States on April 4, 2020",Color: Coral | Style: Lite Console,True,Love the color but I think I got a defective one. Makes me alittle worried.,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Already doesn't work,"Reviewed in the United States on December 28, 2021",Color: Turquoise | Style: Lite Console,True,This quit working a couple months after purchase. I even bought an extended warranty. They said it was covered by manufacturer warranty. Manufacturer had me pay to fix it and within a week it quit working again. They wanted me to pay another $150 to fix it again. Needless to say my son doesn't have a working switch and it hasn't even been a year.,One person found this helpful
Nintendo Switch Lite - Turquoise,3.0,Good product very late delivery,"Reviewed in the United States on July 20, 2020",Color: Turquoise | Style: Lite Console,True,Product is good.  It was late by 10 days,
Nintendo Switch Lite - Turquoise,3.0,Lost interest,"Reviewed in the United States 🇺🇸 on January 30, 2020",Color: Turquoise | Style: Lite Console,True,Played it about 12 hours never picked it back up games are low grade and cost to much,
Nintendo Switch Lite - Turquoise,1.0,Ordered new got used,"Reviewed in the United States 🇺🇸 on August 30, 2022",Color: Blue | Style: Lite Console,True,I ordered a brand new switch for my Son’s birthday. Went to set it up and it was already used with a profile already set up in it. So I paid brand new price for a used switch.,
Nintendo Switch Lite - Turquoise,3.0,Already submitting for repair of Switch,"Reviewed in the United States 🇺🇸 on April 4, 2023",Color: Blue | Style: Lite Console,False,"My grandson uses his switch for an hour a day, 4-5 days a week, which is not too much use.I purchased the unit as a Christmas gift and it's now April 4th and it has to be repaired.  The joysticks are not working correctly.  Assurian is stating it could take several weeks to get this issue resolved.",
Nintendo Switch Lite - Turquoise,2.0,Great lite wrong fk'n charger,"Reviewed in the United States 🇺🇸 on December 25, 2020",Color: Turquoise | Style: Lite Console,True,Beautiful switch lite however quite peeved as it never mentioned it came with a European charger so we can't even turn it on. Lovely to explain on xmas. Do Not recommend GeekAlliance for sales.,
Nintendo Switch Lite - Turquoise,1.0,Moving on its own,"Reviewed in the United States 🇺🇸 on June 10, 2022",Color: Coral | Style: Lite Console,True,"After 4 days of having it the joysticks and buttons stopped working, I will have it lying flat on my bed and it will move applications and move across the screen by itself. I tried calibrating everything it didn’t work, I restarted multiple times and it didn’t work.",
Nintendo Switch Lite - Turquoise,1.0,Disappointed,"Reviewed in the United States 🇺🇸 on February 6, 2021",Color: Turquoise | Style: Lite Console,True,"Purchased for my son who is 5 years old. Played with it for about 4 weeks. Noticed when he first started using it that the battery would die in about an hour.  Didn’t think much of it, less he was on it was fine in my eyes but now it won’t even hold a charge. It’s been 6 weeks since I purchased it. I found out that two of my family members consoles have quit on them as well.",
Nintendo Switch Lite - Turquoise,1.0,Not worth the trouble,"Reviewed in the United States 🇺🇸 on January 2, 2023",Color: Turquoise | Style: Lite Console,True,Its better to just get the switch. Ive had too many problems and refunds with this item,
Nintendo Switch Lite - Turquoise,5.0,Great product,"Reviewed in the United States 🇺🇸 on January 23, 2023",Color: Turquoise | Style: Lite Console,False,"I love this item it's light weight, it works very well",
Nintendo Switch Lite - Turquoise,2.0,Cheap junk,"Reviewed in the United States 🇺🇸 on December 25, 2020",Color: Turquoise | Style: Lite Console,True,"Very dissapointed. Runs like garbage, super slow. Set up is not intuitive at all. Cheap plastic. You are better off buying an old phone foe your kids than this crap.",
Nintendo Switch Lite - Turquoise,2.0,Sticky Joystick,"Reviewed in the United States 🇺🇸 on May 12, 2020",Color: Turquoise | Style: Lite Console,True,Everything was great at first. Product arrived super quick. But now I think something was wrong with the device before they sent it.The right joystick is... sticky. At the beginning of any game session the right joy stick struggles to adjust.,
Nintendo Switch Lite - Turquoise,2.0,Brand New Switch Lite won't Charge,"Reviewed in the United States on January 4, 2021",Color: Turquoise | Style: Lite Console,True,"The Switch Lite worked great, but now it won't charge after only a week of owning it. I am not sure if it's the console or the power cord.",
Nintendo Switch Lite - Turquoise,5.0,Durable,"Reviewed in the United States on January 12, 2023",Color: Blue | Style: Lite Console,False,The switch was partially charged when it arrived and I haven't had an issue with it so face.,
Nintendo Switch Lite - Turquoise,1.0,Japan switch,"Reviewed in the United States on April 19, 2022",Color: Blue | Style: Lite Console,True,"I bought this for my son for Christmas. It would hardly charge, now it doesn’t charge. I tried to send it into to Nintendo to pay to fix it, nintendo says they can’t repair it cause it’s a Japan version. Nowhere on the description does it say it was that.",
Nintendo Switch Lite - Turquoise,1.0,Poor battery,"Reviewed in the United States on December 4, 2022",Color: Blue | Style: Lite Console,True,Battery will not stay charged. We have had this product 4 months and the battery doesn’t last 5mins,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Broken right out of the box.,"Reviewed in the United States on July 18, 2020",Color: Turquoise | Style: Lite Console,True,Item broke right out of the box. Serial # on device did not match serial number on the box.We were able to contact Nintendo directly to coordinate a repair which will take 4 weeks.This was a birthday gift for my granddaughter.  To have a piece fall off the device when taken out of the box is unacceptable.  She was very disappointed as was I. This is a hard to find item so I had limited choices.,4 people found this helpful
Nintendo Switch Lite - Turquoise,2.0,Extremely slow,"Reviewed in the United States on July 17, 2021",Color: Turquoise | Style: Lite Console,True,This device is extremely slow and often freezes. Not the best birthday gift for a 4-year old!,
Nintendo Switch Lite - Turquoise,1.0,Broken and defective item,"Reviewed in the United States on August 16, 2021",Color: Coral | Style: Lite Console,True,This item is broken and the screen is blank. Also none of the buttons work. I bought this for my daughter and she didn't even have it 2 months and it's already broken. Amazon said they couldn't help me because the return and replacement time frame had expired. They told me to contact the manufacturer and see if they can help me out,
Nintendo Switch Lite - Turquoise,1.0,What a joke!,"Reviewed in the United States on February 25, 2022",Color: Turquoise | Style: Lite Console,True,This is how my product came! Won’t charge it came on long enough for us to see it belonged to someone named Anna! It then turned off and can’t get it to work! Never mind I had to buy a new charger for a game that my daughter won’t get to play.,
Nintendo Switch Lite - Turquoise,5.0,Love love love,"Reviewed in the United States on December 23, 2022",Color: Blue | Style: Lite Console,False,"I liked how it came in the package correctly and it wasn’t broken, but also I was excited to even get my switch for myself and currently I’ve been playing my switch everyday just about",
Nintendo Switch Lite - Turquoise,3.0,Not a good product,"Reviewed in the United States on March 11, 2020",Color: Turquoise | Style: Lite Console,True,Only 2 months old and it stopped working.,
Nintendo Switch Lite - Turquoise,4.0,Is it worth it,"Reviewed in the United States on September 16, 2022",Color: Turquoise | Style: Lite Console,False,The eshop is slow the screen is small but it's cheaper so give and take I haven't had any drifting problems but I do have problems with the bumpers every now and then it's convenient and not bad get your SD card from Walmart don't pay like 200 usd that's outrageous and have fun it's old and it's slow but it's also cheaper so it's bound to be slower,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Dissatisfied,"Reviewed in the United States on May 16, 2020",Color: Turquoise | Style: Lite Console,True,I received the new nintendo switch and within 30 days of receiving it it stop taking charges so it will not charge my grandson cannot play it and then the other nitendo switch the gray 1 that I bought I've never return that 1onebut it won't take a charge you can not be played the screen won't even light up if you can respond back to me to tell me what I can do about these 2 products because right now I'm dissatisfied,
Nintendo Switch Lite - Turquoise,2.0,Snake oil,"Reviewed in the United States on July 2, 2021",Color: Coral | Style: Lite Console,True,It was labeled as new in the description but it came without a box.  Why?,
Nintendo Switch Lite - Turquoise,1.0,You shod probably check items thT are returned before you resell them!!,"Reviewed in the United States on July 21, 2021",Color: Blue | Style: Lite Console,True,We bought this for my son for his 10th birthday. He was so excited. We opened it up and realized it was already used. It had another child's name downloaded with his information. Awful!!!!  Our son has special needs and we can't exactly take it back or return. Sad that this was able to be sold on Amazon again!!!,
Nintendo Switch Lite - Turquoise,1.0,this is not NEW it is USED,"Reviewed in the United States on June 24, 2021",Color: Turquoise | Style: Lite Console,True,Look guys this product is not brand new ！this is used or Factory renovation. you can’t find information any where say it brand new .When I get my switch there buttons are broken not use well. I know turquoise is must popularity out of order anywhere. so i choose one bule on Walmart however that most important is brand new,
Nintendo Switch Lite - Turquoise,1.0,I don't recommend this item. We have more than one that stopped working in less than 5 months.,"Reviewed in the United States on August 7, 2020",Color: Coral | Style: Lite Console,True,"I do not recommend this product.  We only owned it 4 months and it froze up and stopped working.  The device got very hot during use and started making a screeching noise, which continued until the battery finally ran dead. I charged it and it no longer turns on, it was a complete waste of money. This is not the only switch we own and more than one has stopped working in less than 5 months.",
Nintendo Switch Lite - Turquoise,1.0,Fake!!!!,"Reviewed in the United States on December 19, 2021",Color: Coral | Style: Lite Console,True,This is a fake product serial number stars with XJJ should be XKW. Box is all in Chinese and instructions are all in Chinese. This is not an original Nintendo that’s why a lot of the futures don’t work as mention in other reviews. Stay away from this one.,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Came to me DEFECTIVE,"Reviewed in the United States on April 24, 2020",Color: Turquoise | Style: Lite Console,True,"Not sure how this managed to pass QA at nintendo. Maybe it was a bootleg version. Who knows. Came to me with a joystick that did not work correctly and no memory cards would stay in the slot (they'd just spring out). Lost out on at least $36 with shipping, taxes, and STILL HAD TO PAY TO SHIP IT BACK DESPITE AMAZON SAYING ITS FREE. IT WASN'T ""FREE"" AT THE UPS STORE. I STILL HAD TO PAY 6 BUCKS.",
Nintendo Switch Lite - Turquoise,1.0,Suffers Joycon Drift,"Reviewed in the United States on January 10, 2021",Color: Turquoise | Style: Lite Console,True,"Got this for my Sister so we can play animal crossing together.  4 months later she's telling me that her character moves when she's not moving the joysrick.Yup, she's got the drift.Pretty pathetic that ALL Nintendo crap is suffering from this...  Now she's out of playing til she sends it in and they fix it and I can't talk her in to sending it in.",
Nintendo Switch Lite - Turquoise,3.0,Not worth it just buy the non lite B,"Reviewed in the United States on November 27, 2019",Color: Turquoise | Style: Lite Console,True,Joystick drift the 2day of use man,
Nintendo Switch Lite - Turquoise,1.0,Dnt buy if u have downloads,"Reviewed in the United States on June 14, 2021",Color: Coral | Style: Lite Console,True,Don't buy it buy the original one. the only plus side that it's smaller and lighter to carry around. but u need Hotspot where ever u carry it.. and some my games not even playing just says unable to start software over n over but not on the original sometime u even need internet for non dowlaodable game,
Nintendo Switch Lite - Turquoise,2.0,Deasent,"Reviewed in the United States on November 25, 2020",Color: Turquoise | Style: Lite Console,True,"It's a good handheld in all but my screen freezes up due to ""dns issue's"" but it's prabably just mine.",
Nintendo Switch Lite - Turquoise,1.0,Broke,"Reviewed in the United States on July 19, 2022",Color: Blue | Style: Lite Console,True,I haven’t had this switch a year and the joy stick won’t let me move in games!!!! VERY DISSATISFIED considering how much money I paid for it !!,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Touch screen never worked from very beginning!,"Reviewed in the United States on June 6, 2020",Color: Turquoise | Style: Lite Console,True,I bought this switch for my daughter to use for herself. I wish I had seen for myself earlier that the touch screen has never worked on it since we got it! This is a brand new device and should not be having this type of issue. Now I am seeing I am past the point of return date for this system. Nintendo switches are awesome but I have trouble trusting Amazon now after this!,
Nintendo Switch Lite - Turquoise,1.0,Useless,"Reviewed in the United States on November 9, 2022",Color: Blue | Style: Lite Console,True,"Completely died, won't charge, won't turn on.  Never dropped, or mistreated.",One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Terrible purchase,"Reviewed in the United States on June 22, 2022",Color: Blue | Style: Lite Console,True,"Awful device is terribly uncomfortable to hold which is just mind blowing. Worse, Nintendo knows many consumers find their product hurts their hands and they don’t care. Look elsewhere",
Nintendo Switch Lite - Turquoise,1.0,Won’t charge,"Reviewed in the United States on June 19, 2021",Color: Coral | Style: Lite Console,True,"Had it for two months and it wouldn’t charge no matter what cord or outlet. A few days later, my other boys switch lite did the same thing. Both were relatively new devices. Now, we can’t use them because they won’t charge. So annoying to pay that much money for 2 pieces of junk.",
Nintendo Switch Lite - Turquoise,1.0,Be sure you get a charger (or adapter) for the country you live in.,"Reviewed in the United States on November 10, 2020",Color: Turquoise | Style: Lite Console,True,We ordered this product as a gift for our 7 year old. It was VERY disheartening for her to open it on her birthday and not be able to use it.  We live in the US and received another country’s charger. They didn’t send an adapter so had to buy our own.Review is based on the fact we couldn’t charge it not the console itself.,
Nintendo Switch Lite - Turquoise,1.0,Not great,"Reviewed in the United States on May 25, 2022",Color: Turquoise | Style: Lite Console,True,Got the switch on the 2nd of march and today may 24 it has died. Will not charge will not turn on. It’s passed the return date so I’m out 200$,
Nintendo Switch Lite - Turquoise,1.0,no insructions,"Reviewed in the United States on March 9, 2021",Color: Turquoise | Style: Lite Console,True,No instructions were included at all.  Nothing.  The screen protector that was included is way too large and doesn't fit.  Nothing to explain what the other items were at all.  And the battery doesn't last long.  Must be charged frequently.  The DS is a much better device.  The Switch isn't worth the money.,
Nintendo Switch Lite - Turquoise,1.0,Dud,"Reviewed in the United States 🇺🇸 on June 21, 2020",Color: Turquoise | Style: Lite Console,True,"I bought the Switch for my grandson for Christmas.  He has visited me a few times & plays with it while he is here; however, he has logged only a few hours because he can’t get it to come on more times than not.  I’m very unhappy with this product.  It cost too much money to be just a piece of junk.  I want to return it.",
Nintendo Switch Lite - Turquoise,1.0,It stopped working 3 weeks after I received it.,"Reviewed in the United States 🇺🇸 on September 22, 2022",Color: Coral | Style: Lite Console,True,It was not new . I am very disappointed and daughter couldn't enjoy it.,
Nintendo Switch Lite - Turquoise,1.0,Looks nice but would not charge.,"Reviewed in the United States 🇺🇸 on July 26, 2021",Color: Turquoise | Style: Lite Console,True,Bought this for my 8 year old. We loved the color but the darn thing would not charge! We even switched out the charger with another switch lite charger thinking we just got a bad charger but no luck. We ended up returning it and purchased another one from Target instead.,
Nintendo Switch Lite - Turquoise,1.0,"Garbage, Loose in Box, Screen Imperfections","Reviewed in the United States 🇺🇸 on October 15, 2020",Color: Turquoise | Style: Lite Console,True,"I'm livid!The product arrived in an oversized box with NO FILLER! My 200$ machine was banging around the whole time.Secondly, I'm currently in contact with nintendo, because this arrived with a bubble in the screen, under the machines glass. I've tried alcohol wipes and microfiber cloths. It's not a fingerprint. I feel like I've been sent a used machine!",2 people found this helpful
Nintendo Switch Lite - Turquoise,1.0,Brand new system  stuck at logo screen,"Reviewed in the United States 🇺🇸 on April 20, 2020",Color: Turquoise | Style: Lite Console,True,Today I finally decided to test out my new system. However I have been unable to use my purchase. Because after initially getting past the Nintendo switch logo screen a random error code appeared and it won’t return to the menu screen. However due to the virus Nintendo repair centers are understandably  closed. Therefor  I’m unable to get the system potentially fixed. Assuming it is even reparable.,
Nintendo Switch Lite - Turquoise,2.0,The speakers are not strong enough,"Reviewed in the United States 🇺🇸 on May 16, 2020",Color: Turquoise | Style: Lite Console,True,"I have the original Nintendo switch, this other version is whey different, I won’t recommend this Nintendo switch I will stay with the original version",
Nintendo Switch Lite - Turquoise,1.0,Just stopped working,"Reviewed in the United States 🇺🇸 on July 13, 2022",Color: Blue | Style: Lite Console,True,It just froze no response from the screen or the control pad..I should’ve followed my first mind and went to Best Buy…,
Nintendo Switch Lite - Turquoise,1.0,Not worth the money,"Reviewed in the United States 🇺🇸 on August 27, 2021",Color: Turquoise | Style: Lite Console,True,"Bought it for my sons bday a month ahead of time , so by time my son finally opened his gift it worked for two weeks and that’s it ! I can’t get a refund because it’s passed the 30 days !Now it won’t charge at all!!!!!!",
Nintendo Switch Lite - Turquoise,1.0,Don't buy used electronics,"Reviewed in the United States 🇺🇸 on June 15, 2022",Color: Blue | Style: Lite Console,True,"I bought this for my kid for having good grades and after using it for 3 days, it stopped working. It wouldn't hold a charge.",
Nintendo Switch Lite - Turquoise,2.0,Beware,"Reviewed in the United States 🇺🇸 on November 11, 2020",Color: Turquoise | Style: Lite Console,True,Box was opened and the switch has serious wifi connection issues. Probably a returned product.,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Worthless product,"Reviewed in the United States 🇺🇸 on May 5, 2020",Color: Turquoise | Style: Lite Console,True,I bought the turquoise Switch Lite for my fiance for Christmas and it was purchased on 11/29. It's now less than 6 months later and it cannot hold a charge. We plug it in and when it appears to be fully charged we unplug it and can literally watch the battery drain. Tried a hard reset a couple of times and nothing. Sending it back to Nintendo.,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Not like new,"Reviewed in the United States 🇺🇸 on July 25, 2022",Color: Coral | Style: Lite Console,True,Don't buy it has pen marks on it and also has two black dots on the screen.,One person found this helpful
Nintendo Switch Lite - Turquoise,1.0,Oh Okay.,"Reviewed in the United States 🇺🇸 on April 7, 2021",Color: Turquoise | Style: Lite Console,True,"Bought what I thought was a new Switch Lite, but what I received it, it was a used one that came open with rolled up brown paper for cushioning with plastic baggies holding them.Edit: I’ve returned this item on April 6th, it’s April 21st now and I still haven’t received my refund.",
Nintendo Switch Lite - Turquoise,1.0,Just don’t!,"Reviewed in the United States 🇺🇸 on April 11, 2022",Color: Blue | Style: Lite Console,True,Go to the store and buy it! Screen popped out and this was a gift for my son’s birthday today needless to say he is heart broken because this POS is being returned!,
Nintendo Switch Lite - Turquoise,1.0,Defective product,"Reviewed in the United States 🇺🇸 on February 6, 2021",Color: Coral | Style: Lite Console,True,"This product was a gift for my granddaughter, and six months later it breaks.  She is older so she took great care of it with no misuse. Will never buy a electronic item from here again. Now I have to spend another &200.00 to buy her another one. Guarantee it won’t be from here again!!!!",
Nintendo Switch Lite - Turquoise,2.0,It came use,"Reviewed in the United States 🇺🇸 on January 31, 2021",Color: Turquoise | Style: Lite Console,True,I received a use one when I ordered a new one,
Nintendo Switch Lite - Turquoise,2.0,Bad,"Reviewed in the United States 🇺🇸 on January 16, 2021",Color: Turquoise | Style: Lite Console,True,8 months after I buy my Nintendo switch his not working,
Nintendo Switch Lite - Turquoise,1.0,Poor charging system,"Reviewed in the United States 🇺🇸 on August 23, 2021",Color: Turquoise | Style: Lite Console,True,The charge port has already stopped working. After reading reviews online this is a common theme with the regular Switch and the Switch Lite. For the amount of money paid this is a very poor design. Purchased on 5/1/21. Has stopped charging as of 8/20/21.,
Nintendo Switch Lite - Turquoise,5.0,En buen estado,"Reviewed in the United States 🇺🇸 on September 23, 2022",Color: Blue | Style: Lite Console,False,Muy buen juego,
Nintendo Switch Lite - Turquoise,1.0,Doesn't work properly,"Reviewed in the United States 🇺🇸 on July 28, 2022",Color: Blue | Style: Lite Console,True,Screen cuts in and out and been trying to get a replacement or refund,One person found this helpful
Nintendo Switch Lite - Turquoise,2.0,Cannot enter eshop in the bahamas,"Reviewed in the United States on February 24, 2021",Color: Turquoise | Style: Lite Console,True,Disappointed . Does not have access to eshop,
Nintendo Switch Lite - Turquoise,1.0,Pissed!!,"Reviewed in the United States on February 17, 2021",Color: Turquoise | Style: Lite Console,True,Soo... my switch dies after less than a year of use. I call Nintendo to find out that Amazon bought it used a few months before and advertised it new when they sold it to me FULL PRICE!!! Now I’m stuck paying $100 if I want my switch fixed. WTF?!,One person found this helpful
