product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",2.0,Glitchy,"Reviewed in the United States on December 28, 2022",Size: 1 Pack,True,"Keyboard will enter multiple letters randomly, mouse will scroll in when spinning out or Vice verse. Would not recommend",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,"Good feel, mouse very responsive","Reviewed in the United States on July 20, 2020",Size: 1 Pack,True,"My previous keyboard/mouse had been wearing out, particularly the poor responsiveness of the wireless mouse.  I needed a narrow space for my keyboard and many keyboards today have a wide base for your palms and wrist which would not work on my computer table.  This keyboard and mouse are perfect.  Just the keyboard without a wide base giving a narrow footprint on the table and a very responsive mouse.  The mouse fits nicely into the palm and is very precise.  I use the roller a lot and it is also very responsive.  Thumbs up on all accounts.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,Poor packaging,"Reviewed in the United States on December 3, 2020",Size: 1 Pack,True,"Like others have mentioned, the dongle can be hard to find in the packaging.  It was attached to the inside of the lip of the box.  I expected it to be inside of the mouse compartment.  Check the box carefully when you open it!  Otherwise, it's a good keyboard & mouse.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",2.0,Works for 6 months,"Reviewed in the United States on August 1, 2022",Size: 1 Pack,True,"Everything was working great up until now (6 months after I purchased it). Beginning about 1 weeks ago some buttons lag now, sometimes they don’t work at all (I have to press enter like 8 times before it actually does one).. I have to press certain keys much harder for them to work now.. it’s just clearly deteriorating by the day now. Now I am disappointed, should’ve just spent an extra couple bucks and had something that would actually last a few years.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,Good decent product,"Reviewed in the United States on February 5, 2021",Size: 1 Pack,True,My only issue is mouse responsiveness seems that I need to constantly turn the mouse power button and off to often during the day it does not just go to sleep it is like powers off completely. I have other Logitech wireless mice that are much more responsive,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Just plug in and Go!,"Reviewed in the United States on April 30, 2022",Size: 1 Pack,True,Love it! We hate our new laptop keyboard & mousepad. We prefer a real keyboard & mouse,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,"GREAT COMBO, GREAT PRICE.","Reviewed in the United States on May 16, 2022",Size: 1 Pack,True,KEYBOARD AND MOUSE COMES WITH AN EXCELLENT PRICE COMPARED TO BUYING INDIVIDUAL ITEMS.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,works,"Reviewed in the United States on December 15, 2020",Size: 1 Pack,True,"wish the mouse was full sized, but for the money this works well. I don't game, so that does not even apply, but if I DID, this wold not be the mouse or kbd to use-  General system control, and navigation. I prefer full sized mice, but cant get em right now.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Works as described.,"Reviewed in the United States on March 26, 2022",Size: 1 Pack,True,My wife doesn’t like the keyboard on a laptop. This met the need as an alternative. It also worked great for me with the mouse combo.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Accurate description,"Reviewed in the United States on July 15, 2022",Size: 1 Pack,True,"Accurate description, quick shipping",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",3.0,Keyboard,"Reviewed in the United States on June 9, 2022",Size: 1 Pack,True,My keyboard arrived with a stiff space bar which it difficult to type,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Best purchase ever,"Reviewed in the United States 🇺🇸 on March 21, 2022",Size: 1 Pack,True,I travel a lot for work so having this with my dual monitor is EVERYTHING. Makes working so much easier when I get back to the hotel.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Great Product,"Reviewed in the United States 🇺🇸 on May 3, 2022",Size: 1 Pack,True,I have tried a number of key board combo's but these are the best brand.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Works great,"Reviewed in the United States 🇺🇸 on May 8, 2022",Size: 1 Pack,True,Ordered for new PC for work and gamingLove that it's wirelessWorks great,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",2.0,Not good for any distance,"Reviewed in the United States 🇺🇸 on November 21, 2022",Size: 1 Pack,True,"After a few days, both the mouse and keyboard worked intermittently at about 10 feet away.  My other Logitech keyboard and mouse ( not combo ) work fine.  Changed batteries with fresh ones and same results.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",1.0,Mouse and Keyboard unresponsive at times,"Reviewed in the United States 🇺🇸 on January 26, 2023",Size: 1 Pack,True,"I have been struggling with this setup for months and finally am going to order something else. I have replaced batteries, moved cables around, turned them off/on, kept my phone and other bluetooth / wireless materials away from my desk top area, but nothing seems to make a difference. Things will work fine one second then the next, the keyboard goes to sleep for anywhere from 10-30 seconds in the middle of typing. Same for the mouse, works fine one minute, then skips/goes unresponsive the next. Very disappointing and of course I am beyond my return window now, trying all sorts of different things to make this work out.",One person found this helpful
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,It works as expected,"Reviewed in the United States 🇺🇸 on June 2, 2022",Size: 1 Pack,True,It works well without any kinks. Good value. Gloria Coleman,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Exactly what I needed,"Reviewed in the United States 🇺🇸 on May 1, 2022",Size: 1 Pack,True,Exactly what I needed to work from home.  Good wireless distance.  Mouse works perfectly.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",3.0,"Keyboard is great, mouse wears out","Reviewed in the United States 🇺🇸 on April 7, 2022",Size: 1 Pack,True,"After almost a year of use, the keyboard still works great! However, the mouse roller doesn’t not work very well anymore. You try to scroll down and it jumps up.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",1.0,Exactly 2 Months Life Span,"Reviewed in the United States 🇺🇸 on April 13, 2023",Size: 1 Pack,True,"Purchased 2/10, return window closed 3/12 and the mouse stopped working 4/10. Tried a new battery, turning it off and on, and nothing.  I've purchased this particular brand and model for years but this one was a big disappointment.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",2.0,"Keyboard cuts out intermittently, mouse is small.  I got what I paid for.","Reviewed in the United States 🇺🇸 on June 14, 2022",Size: 1 Pack,True,Headline tells it all.  I wanted a wireless keyboard to clean up my desk so I bought this set for $20.  After a few weeks the keyboard seems to lag for fifteen or twenty seconds while I continue to type.  Then it catches up partially and lags again while I'm trying to correct.  After a minute or so the frustration is over and all is back to normal.  It has prompted me to return it just as soon as the return window has closed.  Spend another ten or twenty bucks and save the frustration and futility!,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,"Works well, basic KB+M combo package","Reviewed in the United States 🇺🇸 on August 29, 2021",Size: 1 Pack,True,"You definitely do NOT want to game with this.  But, for every day use, perfectly serviceable.  My only complaint is that it doesn't work with the unified dongle.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,I love this keyboard.,"Reviewed in the United States 🇺🇸 on April 14, 2020",Size: 1 Pack,True,"It has easily become my favorite keyboard, and within reach, I am the guy with 12 keyboard within reach. I have been looking for this keyboard for the 25 years I have been typing commands into computer screens. I love how smoothly the keys stroke. The fact that is paired with a mouse is just a bonus, and it works well too.Beware of calculators popping open. It is the only issue I have had. If you have calculators popping open, clean the keyboard with a clean of computer cleaning air around the upper keys for things like the calculator on the right end of the special keys. Works flawlessly again!",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",3.0,Biggest disappointment of 2021,"Reviewed in the United States 🇺🇸 on March 10, 2021",Size: 1 Pack,True,"I wanted a full wireless presentation system.  Wifi, wireless kb, mouse. It worked for awhile.  The *BAM* I am left getting a 2 dollar keyboard and mouse from a box....I have never been more letdown by a name-brand product.I am embarrassed even to admit I bought this. As Logitech or whoever should be be to send it to me.Edit:Logitech took serious time to troubleshoot with me. To save you all the time...It failed to work on a DELL OPTIPLEX system.once i realized it worked on non DELL systems. I stopped the troubleshooting andSwitched the computers and the wireless Mouse/KB is working on a NON DELL System.",3 people found this helpful
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",1.0,Doesn't last - technical issues,"Reviewed in the United States 🇺🇸 on September 3, 2020",Size: 1 Pack,True,"Old review (5 stars in August 2020): My old MK270 mouse wore out after y-e-a-r-s of high use. I ordered another brand of keyboard when the MK270s were out of stock, but I hated the other new keyboard (fingers kept tripping over the keys) so I re-ordered this MK270 and I love, love, love it. Works just like my old one. Plug-and-play. Even though the years-old M185 mouse quit (some odd left-click button oddity), I still use the old MK270 keyboard from my last set with a secondary computer.Updated review April 2022 (1 star): My set #2 lasted for about 6 months before the mouse started acting bizarre. It took about a month of jumping through ridiculous administrative hoops for tech support to get them to send me another set (May 2021). The warranty process was so frustrating that I swore I would never buy another Logitech product even though the keyboard layout and feel was perfect for me and I like the mouse size. Set #3 lasted about 6 months as well before acting strange again, and I've been limping along with it for a further 5 months. Today I've finally had the last straw with this set and will be buying from some other manufacturer. Whatever quality I experienced with my first set (bought years before 2020) has been replaced with cheap CRAP! If it had simply stopped working, or worked intermittently, then I could deal with it. But the problem is random twice-clicking (not double-clicking) when you've only clicked the mouse once. So when you're closing one window, it randomly twice-clicks and causes multiple windows to close at the most inopportune times, often discarding all your open work. It's just not worth tolerating its defects anymore.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,No more wires!! Parents love it!,"Reviewed in the United States 🇺🇸 on March 16, 2019",Size: 1 Pack,True,I bought this for my parents.  They where still stuck in the past with wired mouse and keyboard. Do they still make those anymore? I was trying to help them resetup their computer since they had to removed it to get their flooring done.  I was getting frustrated with all the wired connection to their tower so I gave up for the day and decided to buy this set.  Its inexpensive I know the brand.  It was easy to set up and it came with the batteries for the keyboard and mouse.  Showed my parents how it communicates via a USB wireless short stick.  You are able to turn off the keyboard and mouse when not in use to save the battery life.  Parents are totally happy with the new change.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",2.0,Did not work correctly,"Reviewed in the United States 🇺🇸 on January 3, 2023",Size: 1 Pack,True,NOT well made. The keys need a good hard WAM to make them work,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,"Perfect, just what we needed","Reviewed in the United States 🇺🇸 on June 20, 2022",Size: 1 Pack,True,"Perfect , just what we needed",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",3.0,Almost made it a year.,"Reviewed in the United States 🇺🇸 on September 14, 2021",Size: 1 Pack,True,"I don't use my PC for much other than paying bills. I hop on a couple times a week for 30 mins or less and other than that it just sits. I leave the mouse on, assuming it goes into a sleep mode of some sort but maybe that's the issue. Hopped on today and my mouse was dead. Turned it off and on again and changed the battery and even made sure the dongle was plugged into the USB securely. I've never had a mouse die that fast before. It still had the original battery in it.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,Great combo for the cost,"Reviewed in the United States 🇺🇸 on August 22, 2020",Size: 1 Pack,True,"This is a great keyboard for the money. I have used many in the past and this one is slightly higher than I prefer, but works well. The mouse responds quickly and can be used quite a distance away (some times I ride a stationary bike while watching videos across the room and keep the mouse with me to skip ads).",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",3.0,"Wireless Mouse eventually fails, keyboard still works strong - excellent battery life","Reviewed in the United States 🇺🇸 on November 18, 2020",Size: 1 Pack,True,"My experience with this is that its average. Pretty sure ive only had to change the batteries once in the year or so that I've owned it. Problem is that the wireless mouse failed, the sensors or laser or whatever makes it move have glitched, causing my mouse to not click sometimes, or stop holding a click when im dragging it (such as copying a large section of text). This is unfortunately a huge part of my job, i do a lot of copy/paste/selects this basically rendered the mouse useless. Ill need to find a new mouse/keyboard combo.That being said, it lasted a year for the price. And i use it five days a week, 8 hours a day. So i mean take that into your consideration.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Very nice for the money,"Reviewed in the United States 🇺🇸 on July 4, 2022",Size: 1 Pack,True,Wife really likes it,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Great value and reliable,"Reviewed in the United States 🇺🇸 on November 24, 2020",Size: 1 Pack,True,"I previously purchased this same set a few years ago. Now, with working from home, I wanted another wireless keyboard/mouse for my work area. I have been using it for a month, and it's as reliable as the previous I purchased. It's a great value with great battery life. I think I needed to change the battery on the keyboard and mouse only once in several years, using my home computer for perhaps 5 hours a day. I've never had any connection issues or interference in using them.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Just buy it...,"Reviewed in the United States 🇺🇸 on July 29, 2021",Size: 1 Pack,True,"This keyboard was awesome, I used it for school and work. It was ergonomic and adjustable like all others. My son loved it. I bought him a different one, and ultimately I just traded with him. I see why he wanted mine.The layout lf the buttons are nice, and it's a good buybflr the price. It beat the store prices too.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Works for everyday use,"Reviewed in the United States 🇺🇸 on June 16, 2022",Size: 1 Pack,True,Just as described and worth the price,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,Works pretty well for inexpensive board and mouse,"Reviewed in the United States 🇺🇸 on June 19, 2020",Size: 1 Pack,True,"These work well and have been in service for a couple months now.  Added to laptop for work from home.  It is not a high end setup, so if this would be your full time rig, consider optioning up a notch or two.  Works as advertised and has been reliable.  I would have a slightly better on on my 40 hour per week gig.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,longitud  del  teclado ....,"Reviewed in the United States 🇺🇸 on August 23, 2021",Size: 1 Pack,True,un teclado  debe ser  lo mas compacto posible y facil  de manipular por  manos pequenas  y manos grandes. En este caso  es demasiado  grande.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",3.0,Good value,"Reviewed in the United States 🇺🇸 on March 4, 2022",Size: 1 Pack,True,the space bar fell off when removing from packaging. it became wobbly on one side. i went on You Tube to learn how to stop wobbling of space bar . Is ok now for last several weeks,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,1st Day,"Reviewed in the United States 🇺🇸 on August 30, 2020",Size: 1 Pack,True,"The buttons feel great - Nice and big i thought by the photo they would have been smaller but i like the feel of the buttons. Set up is pretty easy - ""however"" it does come with a Logitech USB adapter that is hiding inside of the ""Mouse"" You will need that to connect to your devices. The mouse is pretty small, im 5'10 and have semi large hands and this mouse is smaller than im used too.It comes with both batteries for the keyboard and the mouse in the box. Everything works great so far.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,Smallest mouse ever,"Reviewed in the United States 🇺🇸 on July 11, 2021",Size: 1 Pack,True,Keyboard is good but the mouse is incredibly small. I have small hands and it was still way too small for me to even use and ended up using my old mouse again,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",1.0,Missing the damn USB receiver,"Reviewed in the United States 🇺🇸 on April 8, 2023",Size: 1 Pack,True,"Just got this product delivered, opened up the Mouse Battery Compartment looking for the USB Receiver and IT WAS MISSING!!! This product has 3 Parts....the Keyboard, the Mouse, and the USB RECEIVER, and ONE OF THEM WAS NEVER IN THE PACKAGE!! Very Disappointing",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,"Bestest keyboard ever, beware new hiding place for USB dongle","Reviewed in the United States 🇺🇸 on March 19, 2021",Size: 1 Pack,True,"I nearly ripped these guys a duckling new one because I thought the USB dongle was missing. However, the mother duckling cones at Logitech have found a new place to hide the dongle in the box rather than inside the battery cover in the mouse. All is good in the universe again, I am very happy with this keyboard and no my typos from my cell phone. Logitech make the best keyboard mouse combos.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",2.0,Little disappointed,"Reviewed in the United States 🇺🇸 on November 16, 2022",Size: 1 Pack,True,"Having purchased quite a few Logitech products over the years, including mouse/keyboard combos, I've come to expect these units to be ""unifying receiver"" capable. This combo isn't.The unit works ok but was expecting that capability.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,Great Keyboard and mouse,"Reviewed in the United States 🇺🇸 on July 9, 2021",Size: 1 Pack,True,"Found that transceiver signal could not go through a desk.  Had to use a USB extender to bring transceiver to desktop.  After that, I have had no issues what so ever.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Fantistic keyboard.,"Reviewed in the United States 🇺🇸 on August 25, 2020",Size: 1 Pack,True,"I use the keyboard sitting on my lap when typing. I had an old HP ketborad that came with computer and it died. I then went through 4 other keyboard before using the Logitech MK270 Wireless Keyboard, II have had this one for about 4 months and it is GREAT. I don't game so that is not important. It is wreless, no USB connection, the wireless is automatic and it uses aa couple of batteries. I forget to use the ON and OFF button and the keyboard is still running. As I said, it great.Allyn",One person found this helpful
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,"Works great,","Reviewed in the United States 🇺🇸 on May 21, 2022",Size: 1 Pack,True,I have had no issues and mouse and keyboard work great.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Nice for the price .,"Reviewed in the United States 🇺🇸 on October 31, 2021",Size: 1 Pack,True,Works well . Battery Life is good . It does interfere with blue tooth speech recognition on my computer but I disabled that and use this key board mouse combo all the time . It's not an ergonomic design though .. Mouse is too small but I got used to it .,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",1.0,Twice now missing parts,"Reviewed in the United States 🇺🇸 on April 8, 2023",Size: 1 Pack,True,"Ordered this product. First one arrives with just the key board, no mouse or wireless dongle to use the key board. Return item. Next item sent, EXACT same problem. No dongle, no mouse, no way no actually use the keyboard. Unacceptable.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Great keyboard!,"Reviewed in the United States 🇺🇸 on December 16, 2020",Size: 1 Pack,True,"I love typing on this keyboard. I got it to use for work while WFH, and it's perfect. The size is just big enough and the number pad makes everything worlds easier. The keys are very satisfyingly ""clicky,"" which I like - but might be annoying or distracting if sharing a workspace where someone else doesn't like typing sounds. I haven't had any issues with delays or keys not typing. Setup was a breeze. Definitely would recommend, this is great value for the price.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",2.0,Stopped Working,"Reviewed in the United States 🇺🇸 on December 5, 2022",Size: 1 Pack,True,"Worked fine at first, then started working intermittently and then stopped all together.  After 90 days windows won't recognize the USB and says it malfunctioned.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Great for casual or business typing!,"Reviewed in the United States 🇺🇸 on September 17, 2020",Size: 1 Pack,True,"This mouse and keyboard combo is a welcome change from the plug-in models, which have wires that tend to get unruly after regular use. I now have a neater, yet functional look to my computer and desk ensemble. The batteries are still powering the devices, after six months of steady daily use. I'm not a gamer, so I can't comment on use for that purpose. I don't use sleep mode, either, and in fact, this model doesn't offer ""sleep,"" so just push the buttons to ""off"" when finishing for the day.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,Got it on time,"Reviewed in the United States on December 21, 2021",Size: 1 Pack,True,works great,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Exactly as described,"Reviewed in the United States on June 19, 2022",Size: 1 Pack,True,Install was easy. Works beautifully.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",3.0,Dead on arrival,"Reviewed in the United States on March 7, 2022",Size: 1 Pack,True,"I really wanted to like this keyboard, not sure why it would not power on, changed the batteries, changed USB port. Nothing worked. Attempted the Amazon product support chat and that was a joke.Returned",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Very simple to hook up,"Reviewed in the United States on February 27, 2022",Size: 1 Pack,True,Exactly what I wanted. I don't know about sleep mode and I'm not a gamer so I can't speak to those. I'm technology challenged but had no problem hooking it up.,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,super easy to set up and works well,"Reviewed in the United States on May 1, 2022",Size: 1 Pack,True,this was a set and very east to set up and was working in minutes,
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",3.0,"Decent, but the Bluetooth is WEAK!!!","Reviewed in the United States on March 24, 2022",Size: 1 Pack,True,"If your keyboard is going right next to your laptop this works, but if you’re trying to make your tv a monitor there’s a 99.9% chance the Bluetooth won’t reach.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",4.0,"Light, comfortable, easy action.","Reviewed in the United States on January 25, 2020",Size: 1 Pack,True,"This is a comfortable keyboard with a nice key action. I purchased this to replace an older model that was just getting to old and gummed up to use. I think the only downside on the keyboard is that the F, J and 5 raised bumps are so low that I have trouble finding my spot without looking.The mouse is a bit thinner  than the old one and more comfortable to use. It also seems more  responsive.",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Works Great,"Reviewed in the United States on August 27, 2020",Size: 1 Pack,True,"I bought this for work because I was sick of having wires everywhere. So far this has been working great. I’m not a huge fan of the “old style” keyboard. I much prefer the little chiclets for keys, but it’s way better than what I had and at a great price. Everything synced great and I had no issues. If I was buying this for myself, I think I would have spent a little more for an upgraded keyboard, but that’s preference. If you’re going for cheap wireless function, then this is your set!",
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Price and delivery,"Reviewed in the United States on July 5, 2022",Size: 1 Pack,True,Great product,One person found this helpful
"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",5.0,Just so you don't make the same mistake as I did,"Reviewed in the United States on July 29, 2020",Size: 1 Pack,True,"Received my item and inserted the batteries as I normally would.  Turned on the mouse.....no light.  Same with the keyboard.  All my other logitech products (mouse) have a light come on indicating it's working when i switch from off to on.  Packed up my items and went to submit for a return but saw....chat.  Hummm, let's see if this is a problem with the product.  In the conversation it was suggested i plug into my computer.  Ta Da!  They work!  Still no light indicators, but both work great.",
