product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Pixel worries,"Reviewed in the United States 🇺🇸 on August 1, 2019",,True,"The only thing I didn't like was the fact that sometimes when the screen is still for long amounts of time, two specific pixels die a little in the middle of the screen. Usually just moving something over the part makes it go away, but I'm afraid the pixels might up and die on me soon. Here's to hoping they won't!",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",3.0,Good for a secondary monitor but not your Main - not very vibrant color-wise,"Reviewed in the United States 🇺🇸 on March 15, 2021",,True,"I bought this monitor to have secondary apps up and running while I worked off my main (LG 38WN95C-W).  What a difference in quality.  The Acer is washed out and not very vibrant color-wise.  It's ok for managing Discord on while i game on the LG, and ok for work apps but don't expect a beautiful picture in any sense.  (running of a 2080Ti).",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",3.0,I gave it a three because........  Must read!!,"Reviewed in the United States 🇺🇸 on July 11, 2021",,True,"I bought this monitor for my security camera system only four months ago. (The camera system is also brand new.)  In this short period of time, the monitor has ""Ghost Images"" all over the screen, that will not go away! I am really disappointed in the Acer Monitor.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Great for work/school but probably not gaming,"Reviewed in the United States on January 4, 2021",,True,"It is a good monitor overall, but sometimes I notice thin vertical lines (happens on different laptops the same).",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,"Good price, didn't know it wasn't a movable stand.","Reviewed in the United States on December 5, 2018",,True,"I've had this monitor for about a month and i don't have any problems with it. The picture is good, the quality of the stand is good for the price but it can be better, i didn't know that the stand can't be moved up and down it's just stuck in one place at all times, but over all its a good monitor i'll buy from this company again.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",3.0,Dimensions are NOT as advertised,"Reviewed in the United States on April 9, 2021",,True,"I bought this monitor precisely because of its size dimensions as advertised: 19.6 x 8.3 x 15.1 inches. However, when I received the monitor, it measures about 21""w and 12""h. Now i have to return it and find one with the correct dimensions to fit the designated place for it. This is NOT a complaint about quality of product as I have not used it.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Good monitor,"Reviewed in the United States on February 14, 2021",,True,I’m no tech snob but this monitor works great for a simple setup. Picture quality is good from what I can tell and there’s no glare. I would like it if the stand wasn’t as big for more desk space.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Perfect!,"Reviewed in the United States on March 18, 2019",,True,"I have used this monitor as an extra screen for my Surface Go and as a hookup for my Nintendo Switch. It works great for both. The screen tilts great and is easy to use. It is also EXTREMELY thin and is thus lightweight. There is no sacrifice in quality though. The only problem is that it doesn’t have internal speakers OR a jack port. Thus, the only way to get sound when gaming is by attaching a speaker to the console, which is somewhat irritating.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Perfect for home office,"Reviewed in the United States on February 18, 2021",,True,Setting up my home office during this WFH time period and this monitor is perfectly paired to my laptop.  It’s a clear picture and large enough to set up several window at a time.  Meets my needs spectacularly.,One person found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Decent budget monitor,"Reviewed in the United States on January 18, 2020",,True,This is a decent budget monitor that has great color. Having 75 HTZ at the price is a nice surprise. Although I have outgrown to a larger curved higher resolution monitor I still use these as a second and third monitor. Even if you upgrade down the road these are great to have as extras. I use one with MSI afterburner and run operating graphs solely on one. Still working well.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Can’t go wrong with this monitor.,"Reviewed in the United States on August 13, 2020",,True,"I use this monitor for work, connecting it to my MacBook with an HDMI cable so I have another screen.  Probably one of the best purchases I made this year.  The monitor works great and does everything I need and it’s also super thin and light.  Looks super nice too. Amazing value.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great for a second work monitor,"Reviewed in the United States on August 12, 2021",,True,I use this monitor for my second work screen. It's a great size and the quality is nice for what I need! Happy with my purchase.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Good product and works as advertised..,"Reviewed in the United States on January 26, 2021",,True,"Bought this for my remote work. Fits perfectly, easy to setup and working as advertised so far.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",3.0,"Nice monitor, NOISY on RF. Works great with Raspberry.","Reviewed in the United States on September 3, 2018",,True,"This is a great monitor. Smooth, thin, good color. But its NOISY with RF. I bought this to use with my Raspberry Pi, because it has an HDMI input. The input works fine and the raspberry has no issues with it. My only problem is, I got this to use next to my ham radio, and on 7mhz band it makes a little static on the band, not too bad. On 14mhz it makes a LOT of static. Almost to the point that I have to turn it off. On the 3.9mhz section it has several ""birdies"" that it produces - loud eeeeeeeeeee tones that switch off when the screen is off. The power cord is shielded so it has to be somehting inside the screen I cant shield. So, good monitor but if it is near your radio, you will have to turn it off.",20 people found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great Investment,"Reviewed in the United States on November 5, 2020",,True,Great investment for working from home. I should of got this monitor a long time ago. I’ve been working off a laptop for months. This has made it so much easier to be productive as I use it for a dual screen. Plus the price is just right!,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Excelente Calidad-Precio,"Reviewed in the United States on January 9, 2021",,True,"Excelente, no encontrarás un monitor igual por el mismo precio, compra recomendada si Nunca has tenido un monitor 1080p y quieres probar el Full HD, y si vives en Colombia, en ninguna parte conseguirás un monitor con las mismas especificaciones a este precio.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Perfect Monitor for gaming.,"Reviewed in the United States on December 29, 2020",,True,For a 9yr old boy for gaming ! Perfect. Had to buy a sound bar. Works like it should.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,works as expected,"Reviewed in the United States on February 25, 2022",,True,good quality,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great monitor for the $90 price!,"Reviewed in the United States on March 18, 2020",,True,"Been needing a second monitor for my laptop at my desk.  At just above $90 this fit the bill nicely.  I'm not gaming so no comments there but the picture is great for Outlook and coding.BTW: I bought this March 13 and now, March 18 the price jumped to about $240 from only 3rd partys.  That is quite a price jump!",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Perfect for WFH,"Reviewed in the United States on February 25, 2021",,True,"Perfect for my WFH setup. The screen is matte which I like, only thing is I don’t think the height can be adjusted but I can live with it for the price. Might be buying another one to match!",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Nice except power button placement.,"Reviewed in the United States on April 11, 2020",,True,"Everything is good except the power button is placed at the bottom of the monitor and you have to feel for it, hassle. First monitor I had to use with button on bottom. They are generally placed on the monitor.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great monitor for the money,"Reviewed in the United States on February 11, 2019",,True,"I bought this for use as a temporary monitor during an internship. I did not expect much as it was a $90 monitor 22"" IPS monitor. The stand leaves much to be desired, but that can be remedied with a stand/other objects for the height and angle. The screen itself is fine. Another nice aspect of this monitor is that it's very lightweight; I'm considering buying a bag for the monitor to bring it along for future internships. For the price I am very happy with it.",One person found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",2.0,Yellow Screen,"Reviewed in the United States on August 1, 2022",,True,"I bought two of these - the first purchased was good with normal picture/screen color. Not sure why the second one has a yellow screen. The difference is sooo obvious, especially when you compare the two screen.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Very Reliable,"Reviewed in the United States on April 27, 2021",,True,"I've used this monitor for almost 4 months at this point and I've had no problems yet. It includes settings for gaming (Over Drive, FreeSync, Aimpoint/Crosshair) 10/10 Buy it if you got the money.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great Value for a Great monitor,"Reviewed in the United States on February 21, 2021",,True,This monitor works very well for office/work use. Screen output is great. As for gaming I wouldnt know as I dont use it for gaming but for everday use it works very well and you cant beat the price.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Great monitor,"Reviewed in the United States on August 20, 2020",,True,"This is a really nice monitor, I was surprised with how big it was for 22 inches. The quality is pretty solid and it was easy to set up.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Works great.,"Reviewed in the United States on July 26, 2020",,True,"The Acer monitor has a great picture quality. I'm not a gamer but for videos and documents it works perfect. I just ordered a second one. I already have a set of speakers, so the fact that the monitor doesn't have built in speakers is no issue for me. Good quality for a good price.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,"Pensaba que era 22"" pero es 21.5""","Reviewed in the United States on February 5, 2021",,True,"Buen producto en cuanto calidad precio, es básico pero no es malo es muy buen producto tiene buena imagen para películas y trabajo de oficina no lo he probado en juegos pero debe ser aceptable, muy contento con el producto.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,VERY GOOD,"Reviewed in the United States on May 12, 2020",,True,It is very good for gaming and is very good overall for performance. Though it says it is 75hz but i check mine and it said and is 60hz so that was a little of a disappointment.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",3.0,It could have been thin!,"Reviewed in the United States on March 3, 2021",,True,"they brag about the thinness of the screen and then put a thick box on it to hold the boards, buttons and ports.  They could have taken the 22 inch thin screen and designed it like the smaller portable monitors, that would have justified the ""Thin"" bragging rights.  But what is the point of have a thin screen with that box stuck to the back?",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great for office work.,"Reviewed in the United States on March 14, 2020",,True,"I bought 2 of these to make myself more efficient while working from home, which I plan to do with much greater frequency thanks to coronavirus.  They're plenty wide and you could easily work between two documents on one screen, but I enjoy having 2.  The screens are bright and I've been told the ""refresh rate"" is good (whatever that means).  5 stars.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Really great monitor for a good price,"Reviewed in the United States on September 15, 2021",,True,This monitor is actually really good.  The picture quality is amazing and the brightness is great.  Perfect for gaming too.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,This is simple and efficient!,"Reviewed in the United States on December 3, 2020",,True,The size is great. The quality is great. It is making multitasking really easy. I’m glad I chose this one! High quality for simple use; like homework or watching Joe Rogan. Definitely recommend it to anyone who is thinking about getting something simple and efficient.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,It's great for the price,"Reviewed in the United States 🇺🇸 on April 21, 2019",,True,"I'm on a budget and this monitor exceed my expectations in terms that I was expecting something crappy. Sharp image when doing normal tasks pike web browsing, but when it comes to playing games I can see the pixels and in combination with default brightness it makes my eyes hurt. So when I'm playing games I found that lowering the brightness helps a little.",One person found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",3.0,Turning on and off after 16 months of use,"Reviewed in the United States 🇺🇸 on June 4, 2021",,True,"I bought this monitor for $80 served me well, the stand is not so great but I propped it on top of a box so it worked out. One thing, after 16 months of use its began turning on and off abruptly. Be warned that you might have to replace this monitor in just a year",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Good monitor... EXCEPT power connector;,"Reviewed in the United States 🇺🇸 on April 5, 2019",,True,"This is a good monitor, at a great price. But here's the problem. it takes an inline transformer, so if you're upgrading systems, you're going to have to replace the power cord. They should at least use a standard C13 connector for the power, and not a tri-lobe cord like a laptop power supply. This is my only gripe with this monitor so far.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",2.0,Stopped working after one month,"Reviewed in the United States 🇺🇸 on September 6, 2020",,True,"For the price, this monitor is great while it works. However, according to other reviews and now my own, this monitor doesn't last long. I noticed occasional black screens when I first started using it and worried that might be a precursor to something worse. It was.After only 4 weeks of using this monitor, the screen is black and will not display anything (from the pc, from the monitor itself, nothing). When starting my pc, the monitor acknowledges the input and attempts to display something but fails every time. Occasional spurts of color try and come through but last only half a second. I attempted every fix you could imagine short of opening up the monitor. Different cables. Different computer. Checked my hardware inside my pc. Nothing worked.Just started the return process today before it was too late. Save yourself the hassle and invest in something sturdier even if the price of this monitor makes it hard to turn down.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Fits my small-ish work area,"Reviewed in the United States 🇺🇸 on April 22, 2020",,True,"I have a second monitor at school, but now that I'm at home all the time, trying to use my tiny laptop screen with 8 million tabs open was too much. My desk isn't really big, so I appreciate that this doesn't take up a lot of room. It does exactly what it's supposed to do and I'm happy with my purchase.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,No audio cable,"Reviewed in the United States 🇺🇸 on March 9, 2021",,True,I didn’t get the audio cable not a big deal but still.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Good Value For the Money,"Reviewed in the United States 🇺🇸 on September 28, 2020",,True,"Works great for my pandemic home office. I got two for me, and one each for my virtual schooling teens to hook up to their school laptops. Very affordable and good value for the money. I haven’t tried it for gaming, but it’s fine for work & school tasks.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Great for work,"Reviewed in the United States 🇺🇸 on February 24, 2021",,True,It is great for my staff person to work on alongside her laptop,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Perfect gift,"Reviewed in the United States 🇺🇸 on July 19, 2021",,True,Perfect Father’s Day gift. He loves how the colors are so clear and easy to install. Works great for what he needs it for!,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",3.0,Good until screen changes,"Reviewed in the United States 🇺🇸 on January 8, 2022",,True,Had monitor for less than a year and now the screen is distorted with green or blue display.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Pretty nice monitor for the price.,"Reviewed in the United States 🇺🇸 on January 14, 2021",,True,Bought this to use with my Xbox One in my dorm room. I'm pretty satisfied with it. I just leave it turned on. The display goes to sleep and comes back on automatically when the xbox is turned off or on.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Awesome Monitor!,"Reviewed in the United States 🇺🇸 on July 20, 2021",,True,This is a great monitor. I use it while traveling in our 5th wheel. It’s only 5 pounds which I love. Super portable. Great picture quality.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Works well for a great value,"Reviewed in the United States 🇺🇸 on March 17, 2020",,True,"Due to having to work from home unexpectedly for the next weeks, I picked this up to make sure my efficiency didn't drop too much. This monitor has a slim profile and the picture is great for my business purposes (emails, powerpoints, video meetings). It has VGA and HDMI ports (my laptop supports HDMI so this was sufficient). Overall I'm very happy with this purchase.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Good Monitor,"Reviewed in the United States 🇺🇸 on February 21, 2019",,True,"Needed a larger monitor than the laptop I had been using. Easy to set up and looks great. IT DOES tilt. The tilt attachment on the base was very stiff out of the box and I had a hard time moving it by hand. I didn't want to manhandle it with the screen in place so I was able to move it back and forth a few times by hand and it loosened up a little. Now, it works fine. Good monitor for the price.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Decent Monitor,"Reviewed in the United States 🇺🇸 on August 16, 2020",,True,It was well packaged and took 5 days to arrive. It's pretty good for gaming too. The price is too good to be true. Im loving it. But it came only with vga cable so I had to buy a hdmi for it but It's alright. For only $90 I recommend getting it.,One person found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Lo mejor por el precio,"Reviewed in the United States 🇺🇸 on December 30, 2020",,True,"Muy bonito.. Lo que más me gustó fue lo delgado y que tiene algunos perfiles pre configurados, me gustaría un poco más de brillo pero por este precio está más que correcto, le puse un rgb atrás y quedó genial, ninguna queja",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Exactly as advertised,"Reviewed in the United States 🇺🇸 on February 17, 2021",,True,"Exactly as advertised. Extremely light weight. Perfect for those unexpected home-school moments, allowing my son to not have to scrunch behind a 12 inch screen on his laptop. I might even buy one more it was so cheap.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",1.0,"Decent monitor for the price, but with one worrying issue (UPDATE 4/3/2020)","Reviewed in the United States 🇺🇸 on August 13, 2019",,True,"This monitor worked great for about 2 or 3 weeks, but then all of a sudden my colors became really pixelated. Greenish pixels appeared all over the screen, which made it look terrible, especially when trying to watch videos. Checked all the connections and settings, couldn't find any issues. Googled around, and couldn't find anything on the internet either. Then about an hour after it started, it stopped. Only thing I did was *lightly* slap the back of the monitor (mostly from frustration) and the issue disappeared. My wild guess is that it was caused by a poor internal connection. I'm worried that the issue will come back, but it's been another week and no issues so far. I'll update this review if anything changes. Of note is that the return window is now closed - hopefully Acer will honor the warranty if it happens again.Also, there's no VESA mounting holes on the back, which is just an unacceptable oversight IMO. It would be super cheap and easy to add them into the manufacturing process, and without them, I'm forced to blow 20 bucks on an adapter to be able to use a mount. For a $90 monitor without a height-adjustable stand, it's really kind of a rip-off to not have them. Overall, I give this product a 3.5/5 currently, rounded up to a 4.UPDATE: The same green pixelated issue came back last week. Tried everything, can't get it to go away. Monitor is essentially worthless now. I'm looking into the product warranty. STAY AWAY from this product, and spend a little more to get a reliable brand.",7 people found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Great for price,"Reviewed in the United States 🇺🇸 on October 13, 2019",,True,"It is good for the price, there are no speakers(mine didn't), and there was no 3.5 mil headphone jack so you have to provide your own headphones/speakers. It was great for gaming as it was 4ms response time and I can't tell the difference. It has 75hz refresh rate, so that is good.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,The Little Acer That Can.,"Reviewed in the United States 🇺🇸 on November 10, 2019",,True,"I needed an inexpensive display to go with a computer upgrade. 12 year old Gateway died, and I replaced it with a reburbished Dell. I don't game unless u consider solitaire gaming. This display is great for my word prodding, web surfing, and general messing around research. It has both HDMI and VGA ports. A comes with a VGA cable but not a HDMI cable. Excellent for the price and what I do. Nice looking.",2 people found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Love this monitor!,"Reviewed in the United States 🇺🇸 on May 12, 2020",,True,"bought this monitor to add to my office at home, going to buy a couple more for my gaming setup, I am not a pro or anything so 75hz is plenty fine for me, I don't really see the need to buy a $400 monitor if I am not competing. for what I do this does the job, and well",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Not bad.,"Reviewed in the United States 🇺🇸 on September 21, 2020",,True,"It’s pretty small but gets the job done. For the price, I would Get this as a starter. Definitely upgrade to a bigger one later.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great Monitor...works perfectly,"Reviewed in the United States 🇺🇸 on April 6, 2021",,True,Excellent.  Works perfect with my Mac mini when traveling.  Bought a Gator case for it when traveling.  The setup is perfect. Perfect size not to big no to small.,2 people found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great Monitors for work,"Reviewed in the United States 🇺🇸 on March 7, 2021",,True,I bought two of these monitors for my home office and have been sooo happy with my purchase. They are a bargain! I am not a gamer so cannot comment on how they are for gaming.,One person found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Awesome color and clarity at a great price.,"Reviewed in the United States 🇺🇸 on April 13, 2020",,True,"I purchased two of these monitors for working from home during the Covid-19 outbreak. The monitors are very thin and modern looking and the stands are stable. The picture quality is outstanding, especially at this price point. I'm using these for 8 hours plus during the day and I've noticed no eye strain. I would recommend these to anyone for this purpose.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Surprising quality,"Reviewed in the United States 🇺🇸 on March 7, 2020",,True,"I've never been one to buy high-end monitors. I really just need something functional to play games and that doesn't take up a ton of space. Color me surprised when this monitor showed up and blew with away with how vivid the colors are, how bright it is, and how far superior it was to my older HP flatscreen.Budget and quality. Love it.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Just What I Needed,"Reviewed in the United States 🇺🇸 on February 21, 2021",,True,"Haven't started gaming on this, but I'm sure for me it'll be fine. Fast hook up. I'm using this monitor with a 2017 Macbook Air. And it does tilt. Not a whole lot. But it does tilt.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,"Colors are odd, but quality is good.","Reviewed in the United States 🇺🇸 on November 30, 2018",,True,"Screen is incredibly lightweight, assembly was the simplest thing I've ever done, and it's the quality that you pay for. The Red balance in general seems to be something I can't tweak enough for personal preference. The screen has strong and good looking reds, mind you, but I can't make a good match with certain tones in color or contrast to my other monitor as a result.",6 people found this helpful
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,BEST BANG FOR THE BUCK,"Reviewed in the United States 🇺🇸 on September 11, 2020",,True,"Absolutely phenomenal. Super easy to clean, it looks slick, and the monitor’s super bright. It’s perfect for browsing the internet, watching movies, playing games, and even doing work/schoolwork from home. The monitor’s pretty durable, and its refresh rate is great. For $90, I’d honestly say it’s an absolute steal. 10/10",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,No Sound,"Reviewed in the United States 🇺🇸 on February 7, 2021",,True,I really should have read the description better. This monitor has no sound!,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Great deal on an excellent basic computer monitor.,"Reviewed in the United States on October 21, 2019",,True,I've been running this monitor for months now. I've never had the slightest issue at all with it ever. The color is very good overall along with all the other visibility aspect. It has a very crisp and very defined imagine when running any full HD media. For the money I'd recommend it to anyone that just wants a simple reliable monitor with a good picture to it.As this one fits that bill very well.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",4.0,Good but......,"Reviewed in the United States on January 5, 2020",,True,It’s good. Looks good and is great quality. The only thing I have to say is that it is advertised as a 75 hz monitor and have 1920 x 1080 res. This is a bit of a mis-advertisment. It doesn't have both together. Little disappointed.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,calidad precio,"Reviewed in the United States on June 24, 2021",,True,"me encanto, lo unico malo que le veo es que no viene con el hdmi para ir a full con esos 75hz pero de resto esta genial.",
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Do not peel off the screen protector,"Reviewed in the United States on August 22, 2021",,True,Great thin screens for the price. Note that you will have to buy the Vesa adapters if you plan to mount them.,
"Acer 21.5 Inch Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Computer Monitor (HDMI & VGA Port), SB220Q bi",5.0,Best buy for the money,"Reviewed in the United States on February 10, 2021",,True,Plugged it in and it works perfectly. It's my first new monitor in 7 years and I'm very pleased with it's quality. The only negative is that it is a bit difficult to find the on/off button.,
