product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Easy to use,"Reviewed in the United States on December 20, 2022",Color: Black,True,This item is so easy to use and install. I finally have have face to face chats with my friends and family,One person found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",2.0,"May work with other web conferencing apps, but not Microsoft Teams","Reviewed in the United States on August 19, 2022",Color: Black,True,"I purchased this camera based on the number of reviews and ratings. I have an existing 1080P web camera with a noise canceling microphone, but it has no camera cover or ""in use"" LED. I removed my current camera and plugged the new camera into the same USB port. My Windows 11 laptop recognized the camera. Loaded the drivers and was ready to use. I tried the camera using the Windows built-in Camera application with no issues. I connected to a Microsoft Teams call, enabling a background filter, and the camera cut out parts of my face and revealed aspects of the background. I tried several backgrounds, which work with my current camera that had no issues.I connected the camera to several other USB 2.0, 3.0, and 3.1 ports on my laptop, another laptop (different brand), and a desktop (different than the two laptops) in which the camera behaved the same with each computer. Unfortunately, I miss my opportunity to return the camera. This camera may work with another web conferencing software with background filters enabled, but the camera I have does not with Microsoft Teams.Note: both laptops and the desktop exceed the required specs to use background filters. My old camera works with no issues on all three computers.",One person found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",3.0,It doesnt appear 1080.,"Reviewed in the United States on December 24, 2022",Color: Black,True,Using camera on discord it looks pretty blurry deff not hd. But it works ok for the price.,2 people found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Works great with teams and zoom,"Reviewed in the United States on April 19, 2021",Color: Black,True,"I have never  been comfortable having a webcam and I generally keep my webcam turned off for meetings. But with the strong focus on regular online meetings during the covid 19 pandemic and my managers encouraging everyone to turn their camera's on to create a more ""in-person"" experience , I had no choice but to buckle down and get a webcam. After using it for a few months, I am definitely glad to have made to choice to buy this.A few points1. If you are using Microsoft teams, Teams tries to default the audio to the webcam audio which might not be that good, I would recommend setting to using the external webcam and the computer audio in your settings2. The clip to attach to the top of the monitor\laptop is not very strong and while I have'nt noticed too many stability issues,I would have liked a clip which clasped on the monitor more firmly3. the base does allow it to tilt up and down a bit but not a lot which doesn't allow for a lot of customization.That said, it works great for both teams and zoom meeting so there are no regrets about this purchase.",2 people found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,Worth the money,"Reviewed in the United States on September 22, 2022",Color: Black,True,Just what I needed,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",3.0,My image appears too dark,"Reviewed in the United States on September 7, 2022",Color: Black,True,"I bought two of this webcam. My son is satisfied with it, as he uses in a room with a glass door besides him and has a lot of indirect light. In my case, I use it in a smaller home-office with light coming from lamps on top, and my image gets really dark! I use it in a Mac, and have no control of the cameras features to correct this. Also, the angle is really wide, wider than necessary which diminishes my own image. I wouldn't recommend for web conferences.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Not disappointed.,"Reviewed in the United States on December 18, 2022",Color: Black,True,I received my camera immediately after I ordered it.  I am very pleased with the quality of this item.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,"FOR THE PRICE, IT'S WORTH IT.","Reviewed in the United States on July 25, 2022",Color: Black,True,"i ONLY USE THIS CAMERA TO ZOOM. I DON'T USE IT FOR ANY HI-TECH STUFF. FOR MY PERSONAL NEEDS, IT WORK VERY WELL.  REASONABLE PRICED., WELL MADE.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Great camera!,"Reviewed in the United States on December 26, 2022",Color: Black,True,The picture on this camera is great! I'm very happy with it.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,I would give it 2 stars,"Reviewed in the United States on July 2, 2022",Color: Black,True,"I gave it four stars because I know you get what you've paid. It is not an expensive device, but it is not costly either. Don't expect to get a great gadget because it is just average.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Great product!,"Reviewed in the United States on November 28, 2022",Color: Black,True,I bought this for classroom meetings.  I love the lens cover for added privacy protection.  The video and sound are great.  Easy and quick installation.,One person found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Good product,"Reviewed in the United States on October 6, 2022",Color: Black,True,"Let’s be honest it’s not the most amazing camera quality but for the price and ease of use makes it a great intro webcam, it’s good if you need like a zoom webcam but if you’re looking to like stream I would invest a little more money for something better, overall a good bang for your buck",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Webcam with Microphone,"Reviewed in the United States on January 7, 2023",Color: Black,True,Works great and inexpensive,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Really Amazing Product for Price,"Reviewed in the United States on November 4, 2022",Color: Black,True,I did not know how good this product could be with such a low price. It turned out to be one of the best purchases I have made with high quality recording for the price. I would recommend this product.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,Está buena!,"Reviewed in the United States on June 15, 2022",Color: Black,True,"La cámara no me encanta creo que hay otras mejores y más baratas, pero funciona y la imagen es decente. Es esta más arriba que una cámara promedio de un portátil. Igual el precio está bien.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",2.0,Green Issues w/Camera - Buy another one...,"Reviewed in the United States on March 27, 2023",Color: Black,True,I bought this in Sept of 2022. It worked great for 6 months then suddenly my face and hair were green.  Can't fix it.  I have to purchase another Camera as I look like the Grinch on video meetings.  Spend a little more for a better quality camera.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Simple Easy Awesome (sorry xfinity) - Plug & Play,"Reviewed in the United States on November 11, 2020",Color: Black,True,"I looked a variety of ""best camera"" reviews on line - finally decided to give this one a try - largely based on price & good reviews.  Especially surprised by low cost relative to many others.  Took just a couple minutes to set it up and confirm it was working.  Excellent picture  - surprised/pleased by clarity in relatively low light.  One issue was that there was a continuous flickering in background of the image... so I went to the website & read the FAQ's, etc.  Nothing there so I sent an email to their support - wondering how long that would take.  Totally amazed that I got a reply in 25 minutes.  Support suggested I turn off the lights in the room.... when I turned off the overhead, 3 bulb fixture... voila - problem solved.  Other lights in the room were fine.  At any rate - after one day, I am really pleased with this purchase.  2 wks later:  Contacted company support regarding the flickering.  Got suggestion/direction on how to change the frequency - 50 to 60 hz.  Completely resolved the flickering for all lighting conditions.  Definitely 5 star in my experience.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,A good camera to conduct classes!,"Reviewed in the United States on July 19, 2022",Color: Black,True,This is a good camera for teaching classes online. Have been using this throughout the pandemic! Could continue to teach all through the Covid -19 unprecedented times!!,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Excellent camera,"Reviewed in the United States on December 31, 2022",Color: Black,True,Superior quality for streaming and video editing.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",2.0,Quit working after 4 months and can’t return,"Reviewed in the United States on March 29, 2023",Color: Black,True,This camera was okay before it randomly quit working one day. First everything was a green tint and then it started flashing when I was on video like I had a strobe light on. Return window had expired when I went to get a replacement.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Well worth the price paid.,"Reviewed in the United States on December 19, 2022",Color: Black,True,Easy to set up and configure. Much better quality than my old one.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",2.0,"Poor mic quality, camera angle is just too wide for video conference use","Reviewed in the United States on May 16, 2022",Color: Black,True,"Photo/video quality is okay. Camera adapts nicely from natural to artificial light. But the camera/lens angle is just too wide. I like that this camera includes a privacy cap. The camera looks sleek and feels well built in hand. The cord is a good length and has a nice hook and loop wrap for managing extra cord.Setup is as easy as a USB web-cam should be; plug in and go. No surprises here.I am not sure what the intended use for a wide angle web cam like this is, but it is not comfortable for video conference use. With the camera positioned on my monitor everyone on my team is subjected to a great view of my bedroom/home-office. And my face is in there, somewhere. There is enough room in the frame for myself and 3-4 friends. Except I am working from home and have no friends to share this amazing wide field of view with.Also the microphone quality is not great. I get a lot of complaints from my team about feedback. They often cannot seem to hear me. I sound ""tinny"" or washed out. I have used a couple other web cams and never had this problem.Truth is I bought this by accident. I had a budget level camera from a well known brand. I wanted a second. I started looking at alternatives from the same brand. This brand uses a model naming scheme and camera design that is similar. This caused me to think it was from that reputable, well known brand. It is not.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,"Very clear, good in low light","Reviewed in the United States on October 28, 2020",Color: Black,True,"This is plug and play, and works very well. The viewing angle, at 90 degrees, is a bit wider than I'm used to but it creates a very clear picture and is especially good in low light, as compared to the built in webcams in all of my laptops. It's night-and-day clearer than the Dell and Acer laptop built-in cameras, especially if at night when there's no daylight.It works well with win10, and also linux. I've used it with Ubuntu, and MX Linux computers, where it's also been plug-and-play. The only quirk is that hot-plugging it on my linux laptop doesn't work so well, so I have to reboot with it attached. But only in linux -- it hotplugs fine when running windows.The mount clip works well with both thick desktop LCDs, thin laptops, and I've even clipped it to a music stand that was laid flat. A tripod mount would've been nice, but even if it had one, I don't think I'd have used it yet.The 1080p resolution is nice, compared to the laptop's built-in camera. In zoom, you have to go into zoom's video options and check ""HD video"" to get the high-resolution widescreen video. Otherwise, zoom crops the sides to form a narrower field-of-view.",26 people found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Great everyday camera,"Reviewed in the United States on October 30, 2022",Color: Black,True,"The only deficit to this camera is the focus.  Although it functions well, it is noticable slower than a professional, much more expensive camera.Overall, for the price, you can't beat this camera for everyday use.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",3.0,Great camera on mic,"Reviewed in the United States on December 17, 2022",Color: Black,True,The camera is great but the mic is only ok. I am told I sound very distant,One person found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Came exactly as advertised!,"Reviewed in the United States on December 27, 2022",Color: Black,True,Everything came on time and as advertised!,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,All right for the price,"Reviewed in the United States on July 22, 2021",Color: Black,True,I am mostly using this webcam for virtual meetings so for that I think its ok. I was using a company issued logitech c920 that had to be returned. I still prefer the image quality of the logitech but didnt want to pay the price of it. This was easy to plug in and it installed itself. I opened google meet and it connected right away. This camera for some reason makes my face look tan. I tried taking the white sweater off and closing the blinds but the color didnt change. It also has a blurring effect on my face which makes it look like I'm wearing makeup. I think I'll get used to the quirks of this camera and will keep it because of its price point.,12 people found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",2.0,Product is not properly compatible for Mac; DO NOT PURCHASE FOR ZOOM,"Reviewed in the United States on April 13, 2022",Color: Black,True,"Bought this to use on zoom calls with my new Mac Studio computer; at first the quality of the picture seems great, especially when taking into consideration the price of the product. This is quickly overshadowed by the absolutely horrible audio quality from the built in microphone; which for some godforsaken reason was placed BEHIND the webcam, with max sensitivity on the input for the microphone you have to be yelling to even be heard through zoom... IF the microphone works at all. Often times the microphone will fail to function properly through zoom causing you to unplug and plug it back in to momentarily fix it; only to then find that now the HD option for the webcam is no longer functioning and will only work through original ratio; which looks horrible. And so, until you then close out of zoom and either restart the app or your system the webcam will not return to working properly. All of this is so overcomplicated that even when the device DOES work as intended, the microphone is horrible; however 6/7 calls a week I find that I'm being reminded by my peers that my microphone isn't working and I resort to using other devices as an audio input. This device is not worth the money; spend a little extra and get something that actually has software available for the system you are using it on....oh and the camera can not adjust manually or to anything close up; so if you're actually showing something on screen besides YOURSELF, you are SOL.TLDR: this webcam is mediocre at BEST.... when it works.. which isn't often. Buy something else.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Great lil camera,"Reviewed in the United States on November 10, 2022",Color: Black,True,It’s a good camera for the price the only thing I can really say is that the color quality if the background is dark it becomes almost Grey like but overall a really good camera,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,"Super wide angle, not good for a webcam","Reviewed in the United States on February 7, 2022",Color: Black,True,"I'm not sure who this was designed for, its a super wide angle more appropriate for a security camera than focusing on a person's face at their computer, it has to be about a foot from my face to be properly framed which would require I be absurdly close the screen I'd mount it on. It is also ultra sensitive to light, which is fine for night time, but its super washed out in daylight. Otherwise it is what it is advertised to be.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",3.0,good camera for the money,"Reviewed in the United States 🇺🇸 on November 8, 2022",Color: Black,True,"Wish I would have purchased one with a light.  This camera picture quality isn't great if the room is dark.  Nothing against the camera, works great if there is plenty of light in the room.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,Not clear picture - super fuzzy :(,"Reviewed in the United States 🇺🇸 on August 15, 2022",Color: Black,True,I hate how bad the quality of the picture is. It’s very fuzzy,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",3.0,Does not rotate side to side,"Reviewed in the United States 🇺🇸 on November 19, 2022",Color: Black,True,It has a super wide view and does not adjust side to side. Get this if you're fine showing everything around you with no control over focus and angle.,One person found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Easy to setup,"Reviewed in the United States 🇺🇸 on December 31, 2022",Color: Black,True,Face to face visit,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,I think it beats logitech,"Reviewed in the United States 🇺🇸 on October 5, 2022",Color: Black,True,I loved this camera from the start.  The picture is very clear.  The microphone picks up really well.  It even picked up my voice from down the hall.  Set up was flawless and easy.  No complaints about this one and the price point is ideal.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,Wish the cam could turn left and right,"Reviewed in the United States 🇺🇸 on April 23, 2022",Color: Black,True,I have mine mounted on top of my monitor and I can’t turn it left or right.Other than that it’s good cam sounds far. I’m going to buy a desk cam mount so I can use that to adjust  the height and turn it to the left or right.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Exactly what I needed and easy set up,"Reviewed in the United States 🇺🇸 on November 18, 2022",Color: Black,True,"Easyweb cam set up that plugs into computer and works right away with video chats. Protective cover for camera is not attached, but easy to stick on camera.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Great camera,"Reviewed in the United States 🇺🇸 on December 17, 2022",Color: Black,True,Easy to install and has a quality image! Recommend this camera !,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,"Good video quality,  bad voice quality","Reviewed in the United States 🇺🇸 on August 16, 2022",Color: Black,True,Good video quality. However the mic sound is poor,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,"Video works good, audio is ok","Reviewed in the United States 🇺🇸 on August 29, 2022",Color: Black,True,Audio sounds echoey,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,spectacular microphone,"Reviewed in the United States on January 10, 2021",Color: Black,True,"bought this webcam after buying a random $35 webcam on amazon and being very disappointed. I certainly wasn't expecting greatness at this price range, but the difference between that webcam and this emeet is night and day.this microphone on here is extremely clear. the other webcam made it sound like i was underwater. I'm no audiophile, but it definitely feels comparable to the built in microphone on my macbook pro (16"", late 2019) or my oneplus bullets type-c headset. I use the webcam about 2 feet away from my face for zoom calls and it works great from that distance, but I'm not sure how well it performs from longer distances or if you have a lot of noise in your background.the video quality isn't anything to write home about. It's acceptable and there's no fisheye effect which is nice, but otherwise the video quality is probably about the same as other webcams in this price range. I personally would have preferred a narrower field of view.For $30 + a 10% off coupon, I am absolutely blown away.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Yellow skin,"Reviewed in the United States on January 29, 2022",Color: Black,True,"Update : I was contacted by the company and camera was replaced. Although I haven’t used the new camera yet, I think they deserve an update on their star rating since they went out of their way to reach out. Great costumer service !Horrible camera ! I work in telehealth so I though I should upgrade the built in camera Using this webcam. Easy install but that’s it. Built in microphone is a joke. My skin is YELLOW regardless of light situation. I even added two led ring light to the existing office light just to see if it changes the yellow tint and no improvement .  I thought maybe it’s over correcting for blue background but using it in a room with white wall just made the yellow more noticeable. No way to adjust the color saturation",6 people found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,Buena camara,"Reviewed in the United States on June 16, 2022",Color: Black,True,"La inversion en esta camara vale la pena, lo unico es que hay que tener un espacio con una iluminacion adecuada para que la calidad sea optima",One person found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",3.0,Picture was extremely wide!,"Reviewed in the United States on November 1, 2022",Color: Black,True,This camera showed my entire office and could not be zoomed to show only me. It would be great if you needed one for a big group at a conference table but is definitely NOT for a single person in the frame.,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,Good camera to get by for meetings,"Reviewed in the United States on February 22, 2022",Color: Black,True,"Not a bad camera, definitely not the best but good enough for the price. Picture quality looks way better when you’re in a brighter space but not the best when you dont have a well-lit area or when it’s a gloomy day. Have been using this camera for about a month now and have had no issues. I only use the camera feature tho and not the microphone so cannot speak to audio quality",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,Works well enough for Vtubing,"Reviewed in the United States on May 5, 2022",Color: Black,True,"Works well enough for what I wanted it for adn orice wise a very good deal. I use this for Vtubing and it captures my movements well enough even in low light, brighter lighting is of course better but suits my needs just fine.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",2.0,Green tint after 6 months of use,"Reviewed in the United States on March 2, 2023",Color: Black,True,"Great webcam until something broke on it. Like many others have mentioned, it now has a green tint to everything. My colleagues call me the green lantern. Tried the camera on multiple different workstations, mac and windows, with the same result. It's definitely the camera. It still works, so giving it 2 stars instead of just 1.",One person found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,Audio is meh,"Reviewed in the United States on December 3, 2020",Color: Black,True,"an upgrade from your average HP laptop's built-in camera and audio. good lighting adjustment. It's fish eyed, but not too bothersome, maybe noticeable, i don't mind as it makes me look better than not fish-eyed.Audio (under default setting if there is any) is okay. not so good for quiet speakers like me; the device needs to be next to your mouth (maybe with the camera off lol) otherwise it'd be 50% hard to hear (my keyboard is louder than me!). There is a good thing about it: the audio range isn't to far since it didn't capture someone knocking on my doorAs for installing, you just insert two plugs to your computer and you're done after hanging it above your monitor. Easiest install ever. Overall, it's a 4 star for not being the best quality for $34 product, but it gets the job done.",
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",4.0,A good budget webcam,"Reviewed in the United States on February 25, 2021",Color: Black,True,"I love how simple this webcam was to set up, and I feel like I was not skimping on the quality either. The only thing I'm missing that would have been nice is a cover for the camera itself. The viewing angles are nice, and it picks up light pretty well. If you want to use this for streaming you have nothing to worry about. This will be great for you.If you are making this purchase for work, please don't use the built-in microphone, it doesn't sound good and no one should be subjected to that audio. But overall everything else is really solid. I purchased this camera for around $25 and it was easily worth $35. I'm glad I purchased it, but also I am even more happy I have a microphone to use along with it.",11 people found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",3.0,Nice camera. Weak microphones.,"Reviewed in the United States on August 23, 2022",Color: Black,True,"Very easy set up. Picture quality fine. Nothing special, but certainly adequate. But, when testing with coworkers, everyone commented that sound quality was both poor and ""quite."" Common remark was ""we can hear you, barely."" Also, ""sounds like you are in a box."" Adjusted sound to max on computer and tried a couple of other settings that were available, but it made no noticeable difference. One of the selling points was that it had dual microphones for clear sound. Disappointed.",One person found this helpful
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",5.0,Vale la pena,"Reviewed in the United States 🇺🇸 on December 29, 2022",Color: Black,True,Buena para el precio,
"EMEET 1080P Webcam with Microphone, C960 Web Camera, 2 Mics Streaming Webcam with Privacy Cover, 90°View Computer Camera, Plug&Play USB Webcam for Calls/Conference, Zoom/Skype/YouTube, Laptop/Desktop",3.0,"Good For Zoom Meetings, Not Good For Proctored Exams","Reviewed in the United States 🇺🇸 on October 17, 2022",Color: Black,True,"The video quality is good if you do zoom or goto webinar style meetings, trying to get the camera to pick up text for a proctored exam was impossible with no way to disable autozoom.  I hope the emeetlink app will an update that allows for disabling autofocus.",
