product_name,rating,title,location_and_date,options,verified_purchase,text,helpful_count
Nintendo USB Switch Pro Controller,5.0,Awesome controller,"Reviewed in the United States on March 10, 2021",Color: Black | Edition: Single,True,"I really like the feel of this controller, it looks like an Xbox one controller and is nice to play games for an extended period of time, its especially fun to use for Mario games. Definitely recommend for switch gamers.",
Nintendo USB Switch Pro Controller,5.0,Best Wireless Controller got the Switch hands down,"Reviewed in the United States on March 20, 2021",Color: Black | Edition: Single,True,A lot sturdier and well made than any of the aftermarket controllers.  Has NFC for those that like amiibo figures. The buttons and analog stick are right on the money ... no lag.. Very pleased with this controller,
Nintendo USB Switch Pro Controller,5.0,Worth it!,"Reviewed in the United States on August 29, 2019",Color: Black | Edition: Single,True,"After I got home and unboxed my Switch, I realized that I should've bought two of these pro controllers.  The joycons are great - don't get me wrong - but for some games, it's just nicer to have a full-sized controller. These controllers are great quality and have a very long battery life. In fact, I've owned them for awhile now and still haven't had to charge them. In addition, I like how they are USB C and not mini or micro USB.",
Nintendo USB Switch Pro Controller,5.0,The best controller I ever used,"Reviewed in the United States on June 4, 2020",Color: Black | Edition: Single,True,"I love this controller, the quality and the battery duration is great. This is a much better option overall than the joy cons. Also to mention that this controller is very comfortable to use, even compared to Xbox One and PS4 controllers. My only complaint is that is a little pricy otherwise is a must for the switch especially for platformer games",
Nintendo USB Switch Pro Controller,4.0,Expensive but necessary for switch owners who play shooters,"Reviewed in the United States on January 2, 2019",Color: Black | Edition: Single,True,"The cost of this controller is pretty hard to swallow, but I think it’s necessary for any Switch owners who play shooters.Pros:- extremely high quality- battery life is seemingly limitless- much more precise aiming- more comfortable than joy cons, especially if you have big hands.Cons:- expensive- doesn’t work for all games (but most). For example, Pokémon let’s go.The quality is better than Xbox or PS4 controllers. If you play shooters or have big hands, I highly recommend.",One person found this helpful
Nintendo USB Switch Pro Controller,5.0,Must have for a Nintendo Switch.,"Reviewed in the United States on March 23, 2021",Color: Black | Edition: Single,True,"I noticed using the Switch with the small controllers,  they get loose and it disconnects the game alot. This controller is a must since you can be more into the game. Very sturdy. We will buy more.",
Nintendo USB Switch Pro Controller,5.0,Excellent,"Reviewed in the United States on March 1, 2022",Color: Black | Edition: Single,True,Excellent,
Nintendo USB Switch Pro Controller,5.0,Only pro controller option!,"Reviewed in the United States on May 23, 2021",Color: Black | Edition: Single,True,Expensive but worth it! I wish there were more colors and it was a bit cheaper but this is the only controller I’ve had that hadn’t developed drift on a regular basis.,
Nintendo USB Switch Pro Controller,5.0,A must buy,"Reviewed in the United States on April 12, 2021",Color: Black | Edition: Single,True,"Great controller. I bought a few Power A controllers because they're much cheaper, but this controller is worth the price. Now the kids use the Power A and I use this. Battery lasts a good long time.",
Nintendo USB Switch Pro Controller,5.0,Best Non Third Party Controller,"Reviewed in the United States on April 21, 2021",Color: Black | Edition: Single,True,Great for when you need more control in certain games such as Monster Hunter or Fortnite. Comfortable on hands compared to joy con due to larger size. Literally only downside is the lack of paddles.,
Nintendo USB Switch Pro Controller,5.0,Great controller,"Reviewed in the United States on October 23, 2019",Color: Black | Edition: Single,True,"This is a great controller for the Nintendo Switch. It's too bad the price point is so high. I was able to get mine for $62 here, which is $20 off of official price, but even still, very high for a controller. I only use my joycons in portable mode now, and I rarely take my switch with me, so this is almost 100% exclusively my controller. Very satisfied even if it did drain my bank account to buy...",
Nintendo USB Switch Pro Controller,5.0,Much prefer to the Switch's own controllers,"Reviewed in the United States on August 31, 2020",Color: Black | Edition: Single,True,"I've had this for a few weeks so far I'm very happy with it.  It seems well built and comes with a nice charger that plugs into the side of the Switch dock.  The buttons are spaced out better, are bigger, and have are more responsive.  Wish I had bought this earlier...",
Nintendo USB Switch Pro Controller,5.0,Great wireless controller for the Switch,"Reviewed in the United States on September 29, 2019",Color: Black | Edition: Single,True,"The Pro controller operates as designed and is nice to hold. I love the rumble (admittedly one of the reasons I went with the Pro), and the charge is great. I didn't time it out but I don't have to charge the controller often. I plug it in whenever it gives the low battery indicator on the TV screen. I wish they had more designs that were around the same price point, but I'm satisfied with this sleek black color anyhow.",
Nintendo USB Switch Pro Controller,5.0,Beats having to deal with Joy Cons losing their signal.,"Reviewed in the United States on March 27, 2017",Color: Black | Edition: Single,True,"Way better to use a real controller than the crap the Switch came with.  I bought this one mainly because th left Joy Con keeps losing its signal.  Even better is the fact that I can play the Switch with a wired controller.  I'm not a fan of wireless, but at least I know the Pro Controller won't cut out on me in the middle of Zelda.  After having Link run aimlessly due to loss of control, I knew I had to buy the Pro Controller.  Even if N tendon fixes my Joy Con, I won't use it once they send it back to me repaired.",One person found this helpful
Nintendo USB Switch Pro Controller,5.0,Great quality and best Nintendo switch controller,"Reviewed in the United States on May 5, 2021",Color: Black | Edition: Single,True,I love the way it feels in the hand and the quality is the best imo. I had a power a controller that stopped working in two months this seems a lot more solid,
Nintendo USB Switch Pro Controller,5.0,Must have for the serious Switch gamer,"Reviewed in the United States on November 3, 2020",Color: Black | Edition: Single,True,Really love this controller instead of using the joy cons.  Has helped relieve the hand pain I was experiencing when using those!  Buttons are responsive and easy to find/press.  Joysticks also seem very responsive.  Feels like a perfect blend of the Xbox and PS4 controls.,One person found this helpful
Nintendo USB Switch Pro Controller,5.0,Excellent Controller,"Reviewed in the United States on February 7, 2020",Color: Black | Edition: Single,True,"Excellent controller. It feels very natural to hold and is so much better than using the Switch's controllers as single unit.Some games dont really feel right with it however. This isnt a fault of the controller however, it's just some games use a lot of motion control and the separate controllers are much better for those games. You can use it for motion control stuff though if you like.",
Nintendo USB Switch Pro Controller,5.0,The feeling of the controller,"Reviewed in the United States on August 19, 2021",Color: Black | Edition: Single,True,"Using it for the first time was definitely different, but you get used to it very quickly and the controller is way better than joycons for sure.",
Nintendo USB Switch Pro Controller,5.0,Does its job,"Reviewed in the United States on September 30, 2021",Color: Black | Edition: Single,True,It's a lot better than all of the terrible off brand pro controllers. Buying for the branding is worth it in this case.,One person found this helpful
Nintendo USB Switch Pro Controller,5.0,This is the most comfortable option for playing Nintendo Switch,"Reviewed in the United States on April 26, 2017",Color: Black | Edition: Single,True,"This is the most comfortable option for playing Nintendo Switch. The Pro Controller is very ergonomic. The battery is rechargeable, and comes with the necessary USB cord for charging purposes. It can be plugged directly into the gaming system, or you can use any other USB charging plug. The box indicates that the controller battery can stay charged for up to 40 hours of gameplay, and so far it seems to be living up to that promise. I have had this item for almost a week, and I have not had to recharge it yet. I'm very happy with the Pro Controller, and it is definitely worth the money.",One person found this helpful
Nintendo USB Switch Pro Controller,5.0,Amazing controller. Great for extended gameplay.,"Reviewed in the United States on February 23, 2018",Color: Black | Edition: Single,True,Amazing battery life comfort and familiarity.The first time i took it out of the package and held it i naturally gripped it and it felt great.Has stood up to multiple days of Botw binges without charging!The build quality is top notch. Very nice semi transparent dark plastic material on the controller.The Joy Con Grips are great little controllers but for long extended periods of play i highly recommend a Pro controller.It has made playing Botw for me much better having an actual D pad. No complaints on joy sticks either! Buttons all feel great too.,One person found this helpful
Nintendo USB Switch Pro Controller,5.0,A must have accessory!,"Reviewed in the United States on June 10, 2017",Color: Black | Edition: Single,True,"I did not think I would buy this, but after playing Zelda with the joy cons on the included adapter I found this product is a must have for every Nintendo switch owner.The pro controller is more comfortable and feels more durable then using the Joy-Con comfort grip.I loved using this playing Zelda, and it even is very comfortable playing arms during the global test fire.  Now I can't wait to try it playing Splatoon 2.If you have a Nintendo Switch buy this product now.... you need it!!!! This product is a must have accessory for every Nintendo switch owner!",2 people found this helpful
Nintendo USB Switch Pro Controller,5.0,"Excelente, llegó en perfecto estado","Reviewed in the United States on December 27, 2021",Color: Black | Edition: Single,True,Llegó rápido y en perfecto estado. Dura bastante para descargarse.,
Nintendo USB Switch Pro Controller,5.0,Quality,"Reviewed in the United States on April 19, 2021",Color: Black | Edition: Single,True,Works perfectly. Definitely worth the purchase since it was annoying for me to recharge the stock Nintendo remotes. I play smash bros so this is an upgrade based off the quality of the controller.,
Nintendo USB Switch Pro Controller,5.0,Highly recommended for Nintendo Switch gamers,"Reviewed in the United States on July 31, 2018",Color: Black | Edition: Single,True,"I was hesitant to get the pro controller since I have (2) Joy-con. I got to say this is one of the best controllers I ever owned, I would say is even better than the XBOX One controller. The size, grip weight, standard vibration plus accelerometer its all in one package. But surpassingly one of the things I love must is the buttons and analog joy sticks, they feel right, and right size. You need to have one of these to understand, its like playing with nintendo buttons quality (NES/SNES) but in a pro version.",One person found this helpful
Nintendo USB Switch Pro Controller,5.0,If ya wanna play ya gotta pay,"Reviewed in the United States on August 3, 2021",Color: Black | Edition: Single,True,A little pricey but worth it if you’re gonna be playing a lot. It’s more comfortable and easier to use then what comes with the switch.,
Nintendo USB Switch Pro Controller,3.0,"Xbox layout, PS triggers","Reviewed in the United States on September 16, 2019",Color: Black | Edition: Single,True,"The sticks are nice in that they are in the same layout as the Xbox-style of controllers, but I am not a fan of the Playstation-style triggers. The quality of the build seems on-par with 1st party controllers, but the price tag is just stupid. And the HD rumble is just so weak, I would prefer it to just rumble at full power, because I can't even tell where the ""HD"" part comes into play due to it being so feint.It's nice that you can use it on PC/Steam, I had to use it for Rocket League while I was waiting for a replacement Razer Xbox controller (btw, do not buy Razer controllers, they last until the 1-year warranty is nearly up, or a little after, and replacing it does not extend your warranty). Sorry, tangent there, but using it for Rocket League felt a bit jarring even with the similar layout, I never got used to it, probably mostly the triggers...",
Nintendo USB Switch Pro Controller,5.0,Great controller,"Reviewed in the United States on July 8, 2019",Color: Black | Edition: Single,True,Pros:- Connectivity- Durable- Easy/Comfortable LayoutThe pro controller is a great controller. It has an easy to use and very comfortable layout and my overall favorite part is how durable it is. I easily demolished my Xbox One controller with just one simple smash on my desk. This Nintendo Pro Controller however merely gets a small scratch on it upon being smashed into the desk. Definitely a controller that is worthy to be in rage montages. Would highly recommend.,
Nintendo USB Switch Pro Controller,5.0,Awesome Controller! 👌,"Reviewed in the United States on March 19, 2021",Color: Black | Edition: Single,True,"Love, love, LOVE!The buttons are great, the thumbsticks move nice and smooth... if you are thinking about getting this controller for your Switch, do it!! You won't regret it!(Thumb grips didn't come with the controller!)",
Nintendo USB Switch Pro Controller,5.0,Is it worth it?,"Reviewed in the United States on January 7, 2021",Color: Black | Edition: Single,True,"It's totally worth it. When you grab it for the first time, you can feel that the controller is made extremely well made. They used good quality plastic throughout the controller. When you use it, there is no lag when you play it.",
Nintendo USB Switch Pro Controller,5.0,Awesome controller,"Reviewed in the United States on April 26, 2021",Color: Black | Edition: Single,True,First this controller was in a very playable condition it wasn't cold and hard to make it more loose it was at a perfect temperature also it felt way better than the joy-cons its amazing,
Nintendo USB Switch Pro Controller,5.0,Best controller of any system ever,"Reviewed in the United States on October 11, 2020",Color: Black | Edition: Single,True,"I'm no gaming pro, but between the Xbox, PS, and Switch controllers, the Switch controller is by far the best fitted to my hands (I'm 5' 9"", 37 years old) and most natural to use without thinking about where the buttons are.  Love this controller. Expensive, but worth it.",
Nintendo USB Switch Pro Controller,5.0,As expected!,"Reviewed in the United States on February 6, 2022",Color: Black | Edition: Single,True,Works very good,
Nintendo USB Switch Pro Controller,5.0,Worth the money,"Reviewed in the United States on June 4, 2021",Color: Black | Edition: Single,True,"I had a knock off $20 controller forever. Then buying this you can really tell the difference. It has a good solid weight, really responsive, stays charged for a long time.",
Nintendo USB Switch Pro Controller,5.0,A better option for long play sessions or shooters,"Reviewed in the United States on January 5, 2018",Color: Black | Edition: Single,True,"This is a perfect controller if you're planning on long gaming sessions, or if you want to play shooters and more fast-paced games. The sticks are easier to manipulate than on the joycons, giving you better control, and the whole thing feels a bit more comfortable than just holding the two small halves.That said, if you don't feel like you need finer control for your games, the only real benefit over the joycons is battery life. As long as you don't mind putting the controllers back on the Switch after each play session, that's not a huge issue.",One person found this helpful
Nintendo USB Switch Pro Controller,3.0,Good quality,"Reviewed in the United States on July 11, 2022",Color: Black | Edition: Single,True,"I love the product it has great quality, but the shipping was delayed.",
Nintendo USB Switch Pro Controller,5.0,Awesome Nintendo Pro Controller!!!!,"Reviewed in the United States 🇺🇸 on April 13, 2021",Color: Black | Edition: Single,True,"We purchased this for our grandson, and he is beyond happy!!!! He says it is amazing!!!! We received it fast and in excellent condition. We highly recommend this for all Nitendo Switch players.",
Nintendo USB Switch Pro Controller,5.0,joy cons right,"Reviewed in the United States 🇺🇸 on January 15, 2018",Color: Black | Edition: Single,True,"You need this controller! I know, joy cons right, get your waggle on, but once you're done with the novelty of motion control, or trying to use them in that single controller grip get this. It feels fanatic in my hands, with really nice almost leather feeling grips, very hefty construction, excellent analog sticks and having the NFC reader right in the center is awesome. I can't image trying to play Zelda or Mario Kart without the pro controller. I do wish this was a pack in controller and the price is pretty steep however it's well worth it.",
Nintendo USB Switch Pro Controller,5.0,Ditch the drifting joy cons and play with a real controller.,"Reviewed in the United States 🇺🇸 on August 17, 2021",Color: Black | Edition: Single,True,You can actually play games and not repeatedly die from not being able to control your character with those terrible joy cons. Make the switch!,One person found this helpful
Nintendo USB Switch Pro Controller,5.0,Good as they come,"Reviewed in the United States 🇺🇸 on February 17, 2020",Color: Black | Edition: Single,True,"Controllers made by the manufacturer of the game systems tend to be the best and that is true in this case.If you want to spring for the real deal, this is it.  I have not tried any of the off-brand controllers in the past but I have with other consoles and its always the same thing, they do not last and they are not accurate.",One person found this helpful
Nintendo USB Switch Pro Controller,4.0,Great Controller for a Few Years,"Reviewed in the United States 🇺🇸 on August 16, 2019",Color: Black | Edition: Single,True,"It was a very good controller for a about three years, then it started drifting. If you're willing to pay the steep price for just a few years of the definitive switch controller, go ahead. I just wish it wouldn't drift. If you're willing to bust open your controller and fix the drift yourself, this should be a good purchase for you. As for me, I just wish it lasted longer.",
Nintendo USB Switch Pro Controller,5.0,The ultimate TV mode controller.,"Reviewed in the United States 🇺🇸 on January 24, 2021",Color: Black | Edition: Single,True,This controller has a really great feel. The motion controls work amazing on it and the charge lasts an impressively long amount of time. A quality product that I think was well worth it over getting another pair of joy cons.,
Nintendo USB Switch Pro Controller,5.0,"well made, and the kids are happy with it","Reviewed in the United States 🇺🇸 on July 1, 2019",Color: Black | Edition: Single,True,"We tried an off-brand pro controller at first, to save a few bucks, but received a defective item - lesson learned. Bought the ""real"" Nintendo branded one, and it's going strong. Seems pretty well made to me (moreso than the joycons that came with the switch - two years with the switch, and I've already replaced the joysticks in the joycons), and the kids like it - although now they fight over who gets to use it, so... you've been warned! :-)",
Nintendo USB Switch Pro Controller,5.0,Works Well but No Charger,"Reviewed in the United States 🇺🇸 on June 21, 2019",Color: Black | Edition: Single,True,"Great controller. If you are a Switch owner considering another controller, I would recommend having one Pro Controller around as it offers a better experience. It offers a better grip, a more accurate and sensitive analog stick, and better tactile qualities to the buttons. In case you haven't noticed, it doesn't split into two like the typical Switch Joy-Cons. The only setback is that it must be charged every now and then via the Switch power chord, but you can get a charging dock.",
Nintendo USB Switch Pro Controller,5.0,great:),"Reviewed in the United States 🇺🇸 on February 4, 2022",Color: Black | Edition: Single,True,everything was great,
Nintendo USB Switch Pro Controller,5.0,Can’t beat the official Nintendo controller,"Reviewed in the United States 🇺🇸 on April 13, 2021",Color: Black | Edition: Single,True,"After a failed PowerA controller and terrible drift , I learned my lesson and went with this controller. Have had it a few months now playing lots of fortnite and it’s a great controller.",
Nintendo USB Switch Pro Controller,4.0,great! just buy it new,"Reviewed in the United States 🇺🇸 on March 11, 2021",Color: Black | Edition: Single,True,"Bought it used. Works perfect, but the controller had a lot of scuffs on it -- not exactly gently used. That's my only complaint about it. Great controller otherwise!",
Nintendo USB Switch Pro Controller,5.0,One of my favs,"Reviewed in the United States 🇺🇸 on May 27, 2021",Color: Black | Edition: Single,True,Hands down one of my favorite controllers. A lot better than the joycons or the 2 joycons connected together. Reminds we a lot of an Xbox one controller but a little smaller.,
Nintendo USB Switch Pro Controller,5.0,👍,"Reviewed in the United States 🇺🇸 on June 28, 2021",Color: Black | Edition: Single,True,I bought this to go with the fixture s1 and it's a great controller. Would of never bought it though if it wasn't for the fixture s1,
Nintendo USB Switch Pro Controller,5.0,I love this controller and I think it rivals the PS4 ...,"Reviewed in the United States 🇺🇸 on June 27, 2018",Color: Black | Edition: Single,True,"The Wii U Pro controller was trash. This controller had me worried. Now I DO NOT WANT TO GAME WITH OUT IT! I love this controller and I think it rivals the PS4 Sony Controller. I love the PS4 and I've always loved PlayStation controllers, not thinking they could get any better I was wrong, the PS4 controller was revolutionary, but this Switch Pro Controller is a must! Fits into my Switch dedicated bag I bought here on Amazon too, I wrote a review on it explaining everything I can fit into that bag.",One person found this helpful
Nintendo USB Switch Pro Controller,5.0,Really good controller,"Reviewed in the United States 🇺🇸 on August 14, 2021",Color: Black | Edition: Single,True,"The controller is great, I hadn't experienced a rumble like that before. This is definitely the controller for the Nintendo Switch, the joy-cons are horrible.",
Nintendo USB Switch Pro Controller,5.0,Works perfectly,"Reviewed in the United States 🇺🇸 on September 12, 2021",Color: Black | Edition: Single,True,Controllers connected and work exactly as designed. This is my second one of these and I am perfectly happy with them both,
Nintendo USB Switch Pro Controller,5.0,A MUST for Immersive and Comfortable Gaming,"Reviewed in the United States 🇺🇸 on September 1, 2017",Color: Black | Edition: Single,True,"I can't play my Switch without it. With the Switch undocked and the JoyCons locked in place it's bearable, but anytime I have my Switch docked and am using a TV I can't bear with the strange placement for the joysticks.If you're used to a DualShock controller from the PlayStation line-up then this is a MUST for you. Unless you own and constantly use a 3DS and a PS Vita you won't find the JoyCons very comfortable.The build quality is sturdy, and feels like a premium controller while still harboring a great texture and feel for your hands.",2 people found this helpful
Nintendo USB Switch Pro Controller,4.0,It's nice to have one Pro Controller,"Reviewed in the United States 🇺🇸 on May 30, 2017",Color: Black | Edition: Single,True,"It has a different feeling from the Joy-con, smaller than what I had expected and that's good!The thing is the noise sound when I click a button or the stick.. I don't like it reallyBut it functions really good, and the battery! Oh the battery! I just remembered I haven't charged the controller since the first time I bought it and I use it for at least 2 hours daily, it hasn't even told me battery low or something like that!Overall, it's always nice to have one Pro Controller, for it's original price of course!",
Nintendo USB Switch Pro Controller,5.0,I enjoy the feel of the new joy-cons,"Reviewed in the United States 🇺🇸 on May 11, 2017",Color: Black | Edition: Single,True,"I enjoy the feel of the new joy-cons, but I do miss a traditional controller at times. I saw this and had some credits and gift cards, so I used them to buy this controller. I have pretty big hands, but this controller has no issue with them. This is extremely comfortable and would recommend this to everyone! The only downside is the $70 price tag. I still give it 5 stars because after the credits and gift cards, I only paid $5. If you have the extra cash to blow, and you want an amazing and comfortable controller for your Switch, get this controller!",
Nintendo USB Switch Pro Controller,5.0,Way more comfortable than using Joy Con,"Reviewed in the United States 🇺🇸 on August 17, 2021",Color: Black | Edition: Single,True,I got the hands that are sized large. This controller makes playing Switch games much more enjoyable than when I use the Joy Con.,
Nintendo USB Switch Pro Controller,5.0,Comfortable and Funtional,"Reviewed in the United States on October 22, 2021",Color: Black | Edition: Single,True,More space to place your hands and not as awkward when held.  Responsive buttons.  Great design.,
Nintendo USB Switch Pro Controller,5.0,Nice quality controller,"Reviewed in the United States on April 6, 2021",Color: Black | Edition: Single,True,The controller works great. Nice heavy feel to it. The cord that it came with is long enough if you wanted to play with it plugged in. It’s definitely worth the money that it cost.,
Nintendo USB Switch Pro Controller,4.0,Best Controller but expensive,"Reviewed in the United States on February 27, 2019",Color: Black | Edition: Single,True,"SHIPPINGProduct arrived in time.PACKAGING & MATERIALSThe box is well protected, the control material of which it is made is of excellent quality.USEIt feels perfect in the hand, does not cause discomfort or cramps after long play sessions, the ergonomics of the control is perfect and much better than those of PS4 or XBOX.CONCLUSIONSThe price for control is too high (reason why 4 stars), it is worth buying but it would be better at a lower price.",
Nintendo USB Switch Pro Controller,5.0,Great controller not just for Switch!,"Reviewed in the United States on December 31, 2018",Color: Black | Edition: Single,True,"Not only is this a great upgrade from the Joy Cons for my Nintendo Switch, but it's also a great controller for PC gaming too! If you play games on Steam with a controller, then this is a great option. Build quality is fantastic and the grips are textured so that even with sweat on your hands you'll still be able to grip the controller nicely. I play games on both PC and Nintendo Switch, so this controller is the all-for-one controller in my case. Great job, Nintendo!",
Nintendo USB Switch Pro Controller,4.0,Perfect compliment to your Switch.,"Reviewed in the United States on December 22, 2017",Color: Black | Edition: Single,True,"Overall I am very happy with this controller.  The key benefits are as follows:-Top of the line build quality-Ease of use. Connects to your docked Switch without any hassle with pairing.-USB-C charging and plug and play. At this point, every piece of portable technology should be using this standard.Minus one star for the ridiculous price point.  $70 at the time of review is price gouging.  I only bought it on a quick sale for $10 off, which is at least a bit more reasonable.",2 people found this helpful
Nintendo USB Switch Pro Controller,5.0,"A must for any long gaming sessions,","Reviewed in the United States on February 26, 2018",Color: Black | Edition: Single,True,"I noticed the rubber isn't as thick on the switch as the pro controller has. In terms of durability, I'd recommend this over the stock ones that come with the switch. After the first hundred hours, the rubber on the OEM controllers lose their grip alot faster than the pro controller does at the same amount of time. Plus if you have big hands and are a child at heart like me, you'll enjoy the ergonomics Nintendo put into in designing this controller. I like it better than the Xbox One/X controller inuse for my PC.",One person found this helpful
Nintendo USB Switch Pro Controller,4.0,"Great controller, high price","Reviewed in the United States on May 31, 2019",Color: Black | Edition: Single,True,"Great Design, feels like and improvement over ps4 dualshock or xbox controller, still the sugested retail price in mi opinion is steep, this should be shipped with the console, not to be purchased separately, but it comes with no suprise given that is after all Nintendo, it is well known that their business model relies on peripherals and add ons (useless robots, blasters, rumble packs, transfer packs, expansion packs, etcetera) that do not come with the console.",
Nintendo USB Switch Pro Controller,5.0,Flawless and beautiful and functional!!,"Reviewed in the United States on July 1, 2017",Color: Black | Edition: Single,True,"I personally prefer the actual joy-con controller but this controller feels nice as well. There's two people who play the switch in the house so two controllers are a must and this is what I ended up getting and I have no regrets! It has a firm grip but it does feel different and a bit wider to grip if you always use the joy-con controller but it's still works. It was delivered flawless, no faults or anything which is probably the primary worry of buying electronics online or in general. Also, I really like the aesthetics of the controller. Very nice!",
Nintendo USB Switch Pro Controller,5.0,Great Controller,"Reviewed in the United States on December 30, 2018",Color: Black | Edition: Single,True,"It’s a little pricey but I like the pro controller. Much like the Xbox 360 controller which really impressed everyone. So far it’s been very durable and the battery lasts a long time. Just be warned it seems the controller will calibrate itself when you first connect to the console. When I did this I accidentally had the joystick held up a bit so it seemed like the joystick was drifting in game. Had to re-pair the controller to fix it. After that no problems, works great.",
Nintendo USB Switch Pro Controller,5.0,Favorite Controller,"Reviewed in the United States on May 16, 2019",Color: Black | Edition: Single,True,Love this controller and do not have any regrets on buying. Comfortable and a much better size compared to the joy cons. Liked it enough to even buy for a friend on their birthday. The price is well worth it. Also comes with a cable to charge the controller (connects to the switch base) that you can also use  to charge the Switch. Very convenient for travel I used to have to unplug the switch AC adapter which is a hassle.,
Nintendo USB Switch Pro Controller,5.0,Not impressive really,"Reviewed in the United States on January 7, 2021",Color: Black | Edition: Single,True,"No instructions,  had to look up on YouTube how to turn it on and connect it. The knock off controllers are easier to connect lol its easy to work once you can get it to turn on and connect though.",
Nintendo USB Switch Pro Controller,5.0,Used it once. It's awesome.,"Reviewed in the United States on February 4, 2020",Color: Black | Edition: Single,True,"I don't play games very often but when I used this controller, it was awesome. I tried one game for 10 minutes and the controller was comfortable, responsive, and just as advertised. I need to play more games with this controller. One day I will. What I can say is this... If you plan on playing one game for 10 minutes, then this controller us made for you.",
Nintendo USB Switch Pro Controller,5.0,Nintendo know what it does,"Reviewed in the United States on December 28, 2021",Color: Black | Edition: Single,True,No dub this is the controller you need,One person found this helpful
Nintendo USB Switch Pro Controller,5.0,"Works well, very good quality","Reviewed in the United States on January 24, 2022",Color: Black | Edition: Single,True,Worth the extra money,
Nintendo USB Switch Pro Controller,5.0,It just works.,"Reviewed in the United States on March 27, 2021",Color: Black | Edition: Single,True,Weeks-long battery life. Immensely comfortable with big buttons. Flawless connectivity. And it has a USB-C port - good to see Nintendo using the cutting edge.Everything you could want in a controller.,
Nintendo USB Switch Pro Controller,5.0,Boyfriend says it’s awesome.,"Reviewed in the United States on June 17, 2021",Color: Black | Edition: Single,True,I bought this as a gift for my boyfriend and he loves it. He says it’s way better than using the joy con controllers. More comfortable as well.,
Nintendo USB Switch Pro Controller,5.0,I love this controller.,"Reviewed in the United States on January 26, 2020",Color: Black | Edition: Single,True,"This controller works with the Switch docked and undocked in its portable mode. I also use this controller on my PC more than I use my Dualshock 4 because the cord stays in a lot better. If you're playing a shooting game on PC, this is the best controller out that isn't a custom one. The gyro works perfectly too and makes aiming with a controller way easier.",
Nintendo USB Switch Pro Controller,5.0,Easier to use than the joy-cons,"Reviewed in the United States on June 27, 2021",Color: Black | Edition: Single,True,"It’s easier to use than the joy-cons. If you grew up using a normal controller and think the joy-cons are too small, you will like this.",
Nintendo USB Switch Pro Controller,3.0,Left control stick problems plague an otherwise great controller,"Reviewed in the United States on August 5, 2019",Color: Black | Edition: Single,True,"Like other users, I’ve experienced issues with the left control stick. The first instance was with stick drift. I was surprised to have this issue because of the price. Luckily, the controller was under warranty. Nintendo repaired and sent it back at no cost to me.After a few more months of use the problem has returned. When I push the stick up, it comes back. Annoying when you’re tying to make a character run forward and they start walking. Again, my controller is under warranty so I sent it to Nintendo and they’re fixing it again.Other than that, the controller is great. But this problem makes it unusable. I fully expect this problem to happen again even after it’s “fixed.” I am disappointed that such an expensive controller would have this issue. Especially when  controllers for other systems have stood the test of time. For now, I refuse to buy another pro controller. I will seek a third-party option.",One person found this helpful
Nintendo USB Switch Pro Controller,5.0,Must Need Controller for Nintendo Switch,"Reviewed in the United States on April 17, 2021",Color: Black | Edition: Single,True,"If you have a Nintendo Switch and play it a lot, then you really need this controller. It greatly improves the experience due to improved ergonomics and complete support from Nintendo.",
Nintendo USB Switch Pro Controller,5.0,A whole new dimension to the Switch,"Reviewed in the United States on April 20, 2018",Color: Black | Edition: Single,True,"This controller brings gaming on the Switch to a whole new level. It's comfortable to hold and all the buttons are easy to reach. The Xbox One controller is widely regarded as the pinnacle of gaming controllers, and this Switch controller one is very similar, so it's quite easy to make the transition.One thing that sets the experience apart from using the joy cons is the placmeent of the + and - keys, as they are much easier to each. The shoulder buttons are also much more solid.Highly recommended.",
Nintendo USB Switch Pro Controller,5.0,This controller is the best you'll get for a switch,"Reviewed in the United States on December 17, 2017",Color: Black | Edition: Single,True,"This controller is the best you'll get for a switch. It feels very nice in your hand, and looks pretty decent too. I think the buttons are responsive, the sticks feel comparable to the other two big guy's controllers. I wish the console supported analog triggers but for digital triggers these are fine. I prefer the batteries be rechargeable (which these are) as long as they don't lose their ability to hold their charge anytime soon, but so far so good. I wish it were slightly cheaper, but you'll prefer this to the joy cons for sure.",2 people found this helpful
Nintendo USB Switch Pro Controller,3.0,Sad you have to purchase; joycons SHOULD work,"Reviewed in the United States on March 18, 2021",Color: Black | Edition: Single,True,"We bought two of these now because the regular JOYCONs that come with the system are essentially unusable.  Nintendo will fix them for free but they need to be shipped, time to repair etc.  We even bought JOYCONs a year and a half after getting our Switch and they were still completely defective.  Why NINTENDO continues to put out such inferior hardware is beyond me, especially when it effects 100% of the JOYCONS, and they obviously know about the issue.  These controllers are heavy for the kids but actually function.",
Nintendo USB Switch Pro Controller,5.0,"Solid Controller, although expensive","Reviewed in the United States on January 2, 2018",Color: Black | Edition: Single,True,"First of all, I'll have to admit that, although this is a good controller, it's still a bit too expensive compared to what other competitors such as Sony and Microsoft offer.Pros:- Well built- Design, it's semi-transparent, the patterns inside looks cool- Comfort- Good battery life, my battery life never goes below 50% even though I only charge them twice every week (and using it every day)Neutral:- No analog triggers, so far it doesn't bother me at all. I prefer digital triggers personally.Cons:- Price. :/",2 people found this helpful
